LOC124905335_1	XR_007068557.1_1	1	1	15080	21429	LOC124905335
ARHGEF2-AS2	XR_001738246.2	1	1	155117380	155121105	ARHGEF2-AS2
ARHGEF2-AS2	XR_007066651.1	1	1	155117380	155121105	ARHGEF2-AS2
ARHGEF2-AS1	XR_001738248.2	1	1	155129522	155139937	ARHGEF2-AS1
SSR2	NM_003145.4	1	-1	155147508	155159414	SSR2
LOC105371729	XR_001738249.3	1	1	155159316	155171806	LOC105371729
LOC105371729	XR_007066652.1	1	1	155159460	155171806	LOC105371729
UBQLN4	XM_024448469.2	1	-1	155169707	155192264	UBQLN4
UBQLN4	NM_001304342.2	1	-1	155173765	155192264	UBQLN4
UBQLN4	NM_020131.5	1	-1	155173765	155192264	UBQLN4
UBQLN4	XM_047425666.1	1	-1	155173765	155192264	UBQLN4
UBQLN4	XR_007061984.1	1	-1	155180621	155192264	UBQLN4
UBQLN4	XM_005245348.5	1	-1	155180721	155192264	UBQLN4
LAMTOR2	NM_001145264.2	1	1	155193248	155196972	LAMTOR2
LAMTOR2	NM_014017.4	1	1	155193248	155196972	LAMTOR2
RAB25	NM_020387.4	1	1	155199625	155208969	RAB25
RAB25	NR_133653.2	1	1	155199625	155208969	RAB25
MEX3A	NM_001093725.2	1	-1	155210478	155220930	MEX3A
LMNA	NM_001282625.2	1	1	155221038	155276314	LMNA
LMNA	XM_047420430.1	1	1	155253160	155274461	LMNA
LMNA	NM_005572.4	1	1	155253160	155276314	LMNA
LMNA	NM_001282626.2	1	1	155253160	155278530	LMNA
LMNA	NM_170707.4	1	1	155253160	155278530	LMNA
LMNA	NM_170708.4	1	1	155253160	155278530	LMNA
LMNA	NM_001282624.2	1	1	155264619	155276314	LMNA
LMNA	NM_001257374.3	1	1	155264619	155278530	LMNA
LMNA	XM_011509533.2	1	1	155264619	155278530	LMNA
SEMA4A	XM_047427664.1	1	1	155285812	155316193	SEMA4A
SEMA4A	XM_047427677.1	1	1	155285812	155316193	SEMA4A
SEMA4A	XM_047427678.1	1	1	155288123	155313686	SEMA4A
SEMA4A	XM_011509871.4	1	1	155288123	155316193	SEMA4A
SEMA4A	XM_011509878.3	1	1	155288123	155316193	SEMA4A
SEMA4A	NM_001193300.2	1	1	155288383	155316193	SEMA4A
SEMA4A	NM_001370568.1	1	1	155288383	155316193	SEMA4A
SEMA4A	NM_001370569.1	1	1	155288383	155316193	SEMA4A
SEMA4A	NM_001370571.1	1	1	155288383	155316193	SEMA4A
SEMA4A	XM_011509872.3	1	1	155288383	155316193	SEMA4A
SEMA4A	XM_047427670.1	1	1	155288383	155316193	SEMA4A
SEMA4A	XM_047427671.1	1	1	155288383	155316193	SEMA4A
SEMA4A	NM_001193301.2	1	1	155288468	155316193	SEMA4A
SEMA4A	NM_001193302.2	1	1	155292025	155316193	SEMA4A
SEMA4A	NM_022367.4	1	1	155292025	155316193	SEMA4A
SEMA4A	XM_011509874.3	1	1	155292025	155316193	SEMA4A
SEMA4A	XM_011509875.4	1	1	155292025	155316193	SEMA4A
SEMA4A	NM_001370567.1	1	1	155292988	155316193	SEMA4A
SLC25A44	NM_001286184.2	1	1	155332555	155351250	SLC25A44
SLC25A44	NM_001377385.1	1	1	155332555	155351250	SLC25A44
SLC25A44	NM_001377386.1	1	1	155332555	155351250	SLC25A44
SLC25A44	NM_001377387.1	1	1	155332555	155351250	SLC25A44
SLC25A44	NM_001377388.1	1	1	155332555	155351250	SLC25A44
SLC25A44	NM_001377389.1	1	1	155332555	155351250	SLC25A44
SLC25A44	NM_001377390.1	1	1	155332555	155351250	SLC25A44
SLC25A44	NM_014655.4	1	1	155332555	155351250	SLC25A44
SLC25A44	NR_104408.2	1	1	155332555	155351250	SLC25A44
SLC25A44	NR_104411.2	1	1	155332555	155351250	SLC25A44
SLC25A44	NR_104412.2	1	1	155332555	155351250	SLC25A44
SLC25A44	XM_011510180.2	1	1	155332555	155351250	SLC25A44
SLC25A44	XM_011510181.3	1	1	155332555	155351250	SLC25A44
SLC25A44	XM_047435097.1	1	1	155332555	155351250	SLC25A44
SLC25A44	XM_047435098.1	1	1	155332555	155351250	SLC25A44
SLC25A44	XM_047435101.1	1	1	155332555	155351250	SLC25A44
SLC25A44	XM_047435102.1	1	1	155332555	155351250	SLC25A44
SLC25A44	XM_047435103.1	1	1	155332555	155351250	SLC25A44
PMF1-BGLAP	NM_001199661.1	1	1	155351442	155381789	PMF1-BGLAP
PMF1-BGLAP	NM_001199662.1	1	1	155351442	155381789	PMF1-BGLAP
PMF1-BGLAP	NM_001199663.1	1	1	155351442	155381789	PMF1-BGLAP
PMF1-BGLAP	NM_001199664.1	1	1	155351442	155381789	PMF1-BGLAP
PMF1	NM_001199653.2	1	1	155351461	155378502	PMF1
PMF1	NM_001199654.2	1	1	155351461	155378502	PMF1
PMF1	NM_001393909.1	1	1	155351461	155378502	PMF1
PMF1	NM_001393910.1	1	1	155351461	155378502	PMF1
PMF1	NM_001393911.1	1	1	155351461	155378502	PMF1
PMF1	NM_001393912.1	1	1	155351461	155378502	PMF1
PMF1	NM_001393913.1	1	1	155351461	155378502	PMF1
PMF1	NM_001393914.1	1	1	155351461	155378502	PMF1
PMF1	NM_001393915.1	1	1	155351461	155378502	PMF1
PMF1	NM_007221.4	1	1	155351461	155378502	PMF1
BGLAP	NM_199173.6	1	1	155380641	155381774	BGLAP
PAQR6	NM_001272104.2	1	-1	155381777	155386513	PAQR6
PAQR6	NM_001272105.2	1	-1	155381777	155386513	PAQR6
PAQR6	NM_001272106.2	1	-1	155381777	155386513	PAQR6
PAQR6	NM_001272107.2	1	-1	155381777	155386513	PAQR6
PAQR6	NM_001272108.2	1	-1	155381777	155386513	PAQR6
PAQR6	NM_001272109.2	1	-1	155381777	155386513	PAQR6
PAQR6	NM_001272110.2	1	-1	155381777	155386513	PAQR6
PAQR6	NM_001272111.2	1	-1	155381777	155386513	PAQR6
PAQR6	NM_001272112.2	1	-1	155381777	155386513	PAQR6
PAQR6	NM_001272113.2	1	-1	155381777	155386513	PAQR6
PAQR6	NM_024897.4	1	-1	155381777	155386513	PAQR6
PAQR6	NM_198406.3	1	-1	155381777	155386513	PAQR6
PAQR6	NR_073610.2	1	-1	155381777	155386513	PAQR6
SMG5	NM_001323614.2	1	-1	155387685	155421287	SMG5
SMG5	NM_001323615.2	1	-1	155387685	155421287	SMG5
SMG5	NM_001323616.2	1	-1	155387685	155421287	SMG5
SMG5	NM_015327.3	1	-1	155387685	155421287	SMG5
SMG5	NM_001323617.2	1	-1	155387685	155429979	SMG5
TMEM79	NR_026678.2	1	1	155421394	155430906	TMEM79
TMEM79	NM_032323.3	1	1	155422787	155430906	TMEM79
GLMP	XM_011509117.4	1	-1	155431151	155433279	GLMP
GLMP	NM_001256604.2	1	-1	155431151	155434142	GLMP
GLMP	NM_001256605.2	1	-1	155431151	155434142	GLMP
GLMP	NM_001256608.2	1	-1	155431151	155434142	GLMP
GLMP	NM_001256609.2	1	-1	155431151	155434142	GLMP
GLMP	NM_144580.3	1	-1	155431151	155434142	GLMP
GLMP	XM_047442998.1	1	-1	155431151	155434142	GLMP
GLMP	XR_426762.4	1	-1	155431151	155434142	GLMP
VHLL	NM_001004319.3	1	-1	155437091	155437774	VHLL
CCT3	NM_001008800.3	1	-1	155447437	155476903	CCT3
CCT3	NM_005998.5	1	-1	155447437	155476903	CCT3
CCT3	NR_036564.2	1	-1	155447437	155476903	CCT3
CCT3	NR_036565.2	1	-1	155447437	155476903	CCT3
TSACC	NM_144627.5	1	1	155475925	155485606	TSACC
TSACC	NM_001304817.2	1	1	155477137	155485606	TSACC
TSACC	NM_001304818.2	1	1	155477137	155485606	TSACC
TSACC	NM_001304819.2	1	1	155477137	155485606	TSACC
TSACC	NM_001304821.2	1	1	155477137	155485606	TSACC
TSACC	NM_001304822.2	1	1	155477137	155485606	TSACC
TSACC	NM_001304823.2	1	1	155477137	155485606	TSACC
TSACC	NM_001304824.2	1	1	155477137	155485606	TSACC
TSACC	NM_001304825.2	1	1	155477137	155485606	TSACC
TSACC	NM_001304826.2	1	1	155477137	155485606	TSACC
TSACC	NR_130913.2	1	1	155477137	155485606	TSACC
TSACC	NM_001304820.1	1	1	155477513	155485606	TSACC
RHBG	XM_011509799.3	1	1	155504657	155523825	RHBG
RHBG	XM_017001859.2	1	1	155507648	155523825	RHBG
RHBG	XR_007062006.1	1	1	155507822	155521435	RHBG
RHBG	XM_047425851.1	1	1	155507822	155521447	RHBG
RHBG	XM_017001857.2	1	1	155507822	155522989	RHBG
RHBG	XM_017001858.2	1	1	155507822	155522999	RHBG
RHBG	NM_001256395.2	1	1	155507822	155523825	RHBG
RHBG	NM_001256396.2	1	1	155507822	155523825	RHBG
RHBG	NM_020407.5	1	1	155507822	155523825	RHBG
RHBG	NR_046115.2	1	1	155507822	155523825	RHBG
RHBG	NR_146763.2	1	1	155507822	155523825	RHBG
RHBG	NR_146764.2	1	1	155507822	155523825	RHBG
RHBG	NR_146765.2	1	1	155507822	155523825	RHBG
RHBG	XM_011509800.3	1	1	155507822	155523825	RHBG
RHBG	XR_001737323.2	1	1	155507822	155523825	RHBG
RHBG	XR_001737324.2	1	1	155507822	155523825	RHBG
RHBG	XR_001737325.2	1	1	155507822	155523825	RHBG
MIR9-1HG	NR_135260.1	1	-1	155542856	155568152	MIR9-1HG
MIR9-1HG	NR_135261.1	1	-1	155542856	155568152	MIR9-1HG
MIR9-1HG	NR_135262.1	1	-1	155542856	155568152	MIR9-1HG
MIR9-1HG	NR_135263.1	1	-1	155542856	155568152	MIR9-1HG
MIR9-1HG	NR_135264.1	1	-1	155542856	155568152	MIR9-1HG
MIR9-1HG	NR_135265.3	1	-1	155542860	155560373	MIR9-1HG
MIR9-1HG	NR_135266.3	1	-1	155542860	155560373	MIR9-1HG
MIR9-1HG	NR_135267.3	1	-1	155542860	155560373	MIR9-1HG
MIR9-1HG	NR_135268.3	1	-1	155542860	155560373	MIR9-1HG
MIR9-1HG	NR_168072.1	1	-1	155542860	155560373	MIR9-1HG
MIR9-1HG	NR_168073.1	1	-1	155542860	155560373	MIR9-1HG
MIR9-1HG	NR_168070.1	1	-1	155542860	155568030	MIR9-1HG
MIR9-1HG	NR_168071.1	1	-1	155542860	155568030	MIR9-1HG
MIR9-1	NR_029691.1	1	-1	155558945	155559033	MIR9-1
MIR9-1	unassigned_transcript_188	1	-1	155558958	155558979	MIR9-1
MIR9-1	unassigned_transcript_189	1	-1	155558996	155559018	MIR9-1
MEF2D	NM_001271629.2	1	-1	155602298	155629258	MEF2D
MEF2D	XM_011509569.4	1	-1	155602298	155634332	MEF2D
MEF2D	XM_017001314.2	1	-1	155602298	155634332	MEF2D
MEF2D	XM_047420995.1	1	-1	155602298	155636682	MEF2D
MEF2D	XM_047420997.1	1	-1	155602298	155636682	MEF2D
MEF2D	XM_047420998.1	1	-1	155602298	155636682	MEF2D
MEF2D	XM_005245170.4	1	-1	155602298	155638461	MEF2D
MEF2D	XM_006711330.4	1	-1	155602298	155638461	MEF2D
MEF2D	XM_017001315.2	1	-1	155602298	155638461	MEF2D
MEF2D	XM_047420993.1	1	-1	155602298	155638461	MEF2D
MEF2D	XM_047420994.1	1	-1	155602298	155638461	MEF2D
MEF2D	XM_047420999.1	1	-1	155602298	155638461	MEF2D
MEF2D	XM_047421002.1	1	-1	155602298	155638461	MEF2D
MEF2D	XM_047421005.1	1	-1	155602298	155638461	MEF2D
MEF2D	NM_005920.4	1	-1	155602298	155639356	MEF2D
MEF2D	XM_005245169.5	1	-1	155602298	155639356	MEF2D
MEF2D	XM_006711332.4	1	-1	155602298	155639356	MEF2D
MEF2D	XM_006711333.3	1	-1	155602298	155639356	MEF2D
MEF2D	XM_006711334.4	1	-1	155602298	155639356	MEF2D
MEF2D	XM_047421004.1	1	-1	155602298	155639356	MEF2D
MEF2D	XM_047421009.1	1	-1	155602298	155639356	MEF2D
MEF2D	XM_047421015.1	1	-1	155607480	155639356	MEF2D
IQGAP3	XM_011509200.3	1	-1	155663992	155695066	IQGAP3
IQGAP3	XM_011509201.2	1	-1	155663992	155695200	IQGAP3
IQGAP3	XM_047446003.1	1	-1	155663992	155702462	IQGAP3
IQGAP3	NM_178229.5	1	-1	155663992	155708921	IQGAP3
IQGAP3	XM_011509198.4	1	-1	155663992	155708921	IQGAP3
IQGAP3	XM_047445990.1	1	-1	155663992	155708921	IQGAP3
IQGAP3	XM_047445996.1	1	-1	155663992	155708921	IQGAP3
LOC124904843	XR_007067438.1	1	1	155667916	155668015	LOC124904843
TTC24	NM_001105669.4	1	1	155716091	155724087	TTC24
TTC24	XM_047447975.1	1	1	155717729	155722406	TTC24
TTC24	XM_011509253.3	1	1	155717729	155724087	TTC24
TTC24	XM_011509254.3	1	1	155717729	155724087	TTC24
TTC24	XM_011509255.3	1	1	155717729	155724087	TTC24
TTC24	XM_047447969.1	1	1	155717729	155724087	TTC24
TTC24	XM_047447971.1	1	1	155717729	155724087	TTC24
TTC24	XM_047447973.1	1	1	155717729	155724087	TTC24
TTC24	XM_047447977.1	1	1	155717729	155724087	TTC24
NAXE	NM_144772.3	1	1	155728152	155730675	NAXE
GPATCH4	NM_015590.4	1	-1	155730677	155737859	GPATCH4
GPATCH4	NM_182679.3	1	-1	155730677	155737859	GPATCH4
HAPLN2	XM_047427123.1	1	1	155737884	155760696	HAPLN2
HAPLN2	XM_017002020.2	1	1	155737884	155762124	HAPLN2
LOC101928177	NR_135113.1	1	-1	155751125	155758319	LOC101928177
HAPLN2	NM_021817.3	1	1	155755804	155762124	HAPLN2
HAPLN2	XM_011509853.3	1	1	155755804	155762124	HAPLN2
BCAN	NM_198427.2	1	1	155778497	155789860	BCAN
BCAN	NM_021948.5	1	1	155778497	155795916	BCAN
BCAN	XM_011509866.1	1	1	155778497	155795916	BCAN
BCAN	XM_017002047.2	1	1	155778763	155795916	BCAN
NES	NM_006617.2	1	-1	155805165	155813809	NES
CRABP2	NM_001878.4	1	-1	155836009	155841984	CRABP2
CRABP2	NM_001199723.2	1	-1	155836009	155842185	CRABP2
ISG20L2	NM_001303095.1	1	-1	155858294	155864842	ISG20L2
ISG20L2	NM_001370152.1	1	-1	155858294	155864842	ISG20L2
ISG20L2	XM_005245518.5	1	-1	155858294	155864848	ISG20L2
ISG20L2	XM_047431338.1	1	-1	155858294	155864848	ISG20L2
ISG20L2	NM_001370151.1	1	-1	155858294	155865169	ISG20L2
ISG20L2	NM_001370150.2	1	-1	155858298	155865169	ISG20L2
METTL25B	XM_047421932.1	1	1	155864872	155872698	METTL25B
METTL25B	NM_001142560.2	1	1	155864872	155873793	METTL25B
METTL25B	NM_015997.4	1	1	155864872	155873793	METTL25B
METTL25B	XM_005245234.6	1	1	155864872	155873793	METTL25B
METTL25B	XM_005245235.6	1	1	155864872	155873793	METTL25B
METTL25B	XM_005245236.6	1	1	155864872	155873793	METTL25B
METTL25B	XM_005245237.6	1	1	155864872	155873793	METTL25B
METTL25B	XM_011509600.2	1	1	155864872	155873793	METTL25B
METTL25B	XM_024447421.2	1	1	155864872	155873793	METTL25B
METTL25B	XM_047421948.1	1	1	155864872	155873793	METTL25B
METTL25B	XM_017001404.2	1	1	155865337	155873793	METTL25B
METTL25B	XM_047421937.1	1	1	155865337	155873793	METTL25B
METTL25B	XM_047421943.1	1	1	155865337	155873793	METTL25B
METTL25B	XM_047421944.1	1	1	155865337	155873793	METTL25B
MRPL24	NM_024540.4	1	-1	155874136	155877921	MRPL24
MRPL24	NM_145729.3	1	-1	155874136	155877921	MRPL24
MRPL24	XM_011509981.3	1	-1	155874136	155877921	MRPL24
MRPL24	XM_011509982.3	1	-1	155874136	155879549	MRPL24
HDGF	XM_011509453.3	1	-1	155878940	155883955	HDGF
HDGF	XM_011509454.3	1	-1	155878940	155885197	HDGF
HDGF	XM_011509455.3	1	-1	155878940	155885197	HDGF
HDGF	XM_047418833.1	1	-1	155878940	155886745	HDGF
HDGF	NM_001126051.1	1	-1	155878940	155889067	HDGF
HDGF	XM_047418831.1	1	-1	155878940	155903720	HDGF
HDGF	XM_047418832.1	1	-1	155878940	155904217	HDGF
HDGF	NM_001319187.2	1	-1	155878942	155888128	HDGF
HDGF	NM_001319188.2	1	-1	155878942	155888128	HDGF
HDGF	NM_004494.3	1	-1	155878942	155888510	HDGF
HDGF	NM_001126050.2	1	-1	155878942	155889283	HDGF
HDGF	NM_001319186.2	1	-1	155878942	155889283	HDGF
HDGF	NR_135008.2	1	-1	155878942	155889283	HDGF
PRCC	NM_005973.5	1	1	155904386	155937668	PRCC
SH2D2A	NM_001161443.2	1	-1	155943096	155953309	SH2D2A
SH2D2A	NM_001161441.2	1	-1	155943096	155953700	SH2D2A
SH2D2A	NM_001161442.2	1	-1	155943096	155953700	SH2D2A
SH2D2A	NM_003975.4	1	-1	155943096	155953700	SH2D2A
SH2D2A	XM_006711615.3	1	-1	155943096	155953700	SH2D2A
SH2D2A	XM_017002762.3	1	-1	155943096	155953700	SH2D2A
SH2D2A	XM_017002764.3	1	-1	155943096	155953700	SH2D2A
SH2D2A	XM_017002765.2	1	-1	155943096	155953700	SH2D2A
SH2D2A	XM_017002766.2	1	-1	155943096	155953700	SH2D2A
SH2D2A	XM_047433652.1	1	-1	155943096	155953700	SH2D2A
SH2D2A	XM_047433655.1	1	-1	155943096	155953700	SH2D2A
SH2D2A	NM_001161444.2	1	-1	155943910	155953700	SH2D2A
NTRK1	NM_001007792.1	1	1	155952603	156018667	NTRK1
INSRR	NM_014215.3	1	-1	155976882	155995951	INSRR
NTRK1	NM_001012331.2	1	1	155997699	156018667	NTRK1
NTRK1	NM_002529.4	1	1	155997699	156018667	NTRK1
PEAR1	NM_001080471.3	1	1	156030548	156053275	PEAR1
PEAR1	NM_001353682.2	1	1	156030548	156053275	PEAR1
PEAR1	NM_001353683.2	1	1	156030548	156053275	PEAR1
PEAR1	XM_005245141.4	1	1	156030548	156053275	PEAR1
PEAR1	XM_011509510.3	1	1	156030548	156053275	PEAR1
PEAR1	XM_011509511.3	1	1	156030548	156053275	PEAR1
PEAR1	XM_017001236.2	1	1	156030548	156053275	PEAR1
PEAR1	XM_017001239.2	1	1	156030548	156053275	PEAR1
PEAR1	XM_017001242.2	1	1	156030548	156053275	PEAR1
PEAR1	XM_047419722.1	1	1	156030548	156053275	PEAR1
PEAR1	XM_047419737.1	1	1	156030548	156053275	PEAR1
PEAR1	XM_017001235.3	1	1	156039441	156053275	PEAR1
PEAR1	XM_017001234.3	1	1	156039443	156053275	PEAR1
PEAR1	XM_017001241.1	1	1	156041592	156053275	PEAR1
PEAR1	XM_017001240.1	1	1	156041594	156053275	PEAR1
LRRC71	XR_241072.3	1	1	156057478	156064850	LRRC71
LRRC71	XM_011509241.3	1	1	156057478	156066210	LRRC71
LRRC71	XM_047447415.1	1	1	156057478	156066263	LRRC71
LRRC71	NM_144702.3	1	1	156057478	156069935	LRRC71
LRRC71	XM_005244926.4	1	1	156057478	156069935	LRRC71
LRRC71	XM_005244927.4	1	1	156057478	156069935	LRRC71
LRRC71	XM_005244928.3	1	1	156057478	156069935	LRRC71
LRRC71	XM_006711185.4	1	1	156057478	156069935	LRRC71
LRRC71	XM_006711186.4	1	1	156057478	156069935	LRRC71
LRRC71	XM_006711187.4	1	1	156057478	156069935	LRRC71
LRRC71	XM_047447397.1	1	1	156057478	156069935	LRRC71
LRRC71	XM_017000459.3	1	1	156057478	156077914	LRRC71
LRRC71	XM_017000462.3	1	1	156061784	156069935	LRRC71
LRRC71	XM_011509239.3	1	1	156063128	156069935	LRRC71
LRRC71	XM_011509240.4	1	1	156063128	156069935	LRRC71
LRRC71	XM_047447420.1	1	1	156063128	156069935	LRRC71
LRRC71	XM_047447421.1	1	1	156063128	156069935	LRRC71
ARHGEF11	XM_011510189.4	1	-1	156071681	156086858	ARHGEF11
ARHGEF11	XM_005245633.5	1	-1	156071681	156100634	ARHGEF11
ARHGEF11	XM_011510187.4	1	-1	156071681	156179873	ARHGEF11
ARHGEF11	NM_001377419.1	1	-1	156071681	156182556	ARHGEF11
ARHGEF11	NM_014784.4	1	-1	156071681	156182556	ARHGEF11
ARHGEF11	NM_198236.3	1	-1	156071681	156182556	ARHGEF11
ARHGEF11	XM_005245629.6	1	-1	156071681	156182556	ARHGEF11
ARHGEF11	XM_006711659.4	1	-1	156071681	156182556	ARHGEF11
ARHGEF11	XM_006711660.5	1	-1	156071681	156182556	ARHGEF11
ARHGEF11	XM_006711661.4	1	-1	156071681	156182556	ARHGEF11
ARHGEF11	XM_006711662.4	1	-1	156071681	156182556	ARHGEF11
ARHGEF11	XM_006711665.5	1	-1	156071681	156182556	ARHGEF11
ARHGEF11	XM_011510185.4	1	-1	156071681	156182556	ARHGEF11
ARHGEF11	XM_011510186.4	1	-1	156071681	156182556	ARHGEF11
ARHGEF11	XM_017002920.3	1	-1	156071681	156182556	ARHGEF11
ARHGEF11	XM_017002922.3	1	-1	156071681	156182556	ARHGEF11
ARHGEF11	XM_017002923.3	1	-1	156071681	156182556	ARHGEF11
ARHGEF11	XM_017002924.3	1	-1	156071681	156182556	ARHGEF11
ARHGEF11	XM_047435262.1	1	-1	156071681	156182556	ARHGEF11
ARHGEF11	XM_047435284.1	1	-1	156071681	156182556	ARHGEF11
ARHGEF11	XM_047435285.1	1	-1	156071681	156182556	ARHGEF11
ARHGEF11	XM_047435300.1	1	-1	156071681	156182556	ARHGEF11
ARHGEF11	XM_047435306.1	1	-1	156071681	156182556	ARHGEF11
ARHGEF11	NM_001377418.1	1	-1	156071681	156183721	ARHGEF11
ARHGEF11	XM_047435294.1	1	-1	156071681	156183721	ARHGEF11
ARHGEF11	XM_047435301.1	1	-1	156071681	156183721	ARHGEF11
MIR765	NR_030527.1	1	-1	156072972	156073085	MIR765
MIR765	unassigned_transcript_190	1	-1	156072997	156073017	MIR765
LOC102724222	XR_426851.4	1	-1	156186919	156188502	LOC102724222
ETV3L	NM_001004341.2	1	-1	156228899	156236665	ETV3L
ETV3	NM_001145312.3	1	-1	156258040	156275241	ETV3
ETV3	XM_006711210.3	1	-1	156258040	156275241	ETV3
CYCSP52	NR_001560.1	1	1	156265208	156265517	CYCSP52
ETV3	NM_005240.3	1	-1	156269991	156275241	ETV3
LOC107985211	XR_007066653.1	1	1	156310333	156328046	LOC107985211
LOC107985211	XR_001738250.2	1	1	156314971	156328046	LOC107985211
LOC107985211	XR_001738252.2	1	1	156314971	156328046	LOC107985211
LOC105371456	XR_922183.3	1	-1	156362184	156416318	LOC105371456
LINC02772	XR_002958371.2	1	1	156412001	156420870	LINC02772
LINC02772	XR_002958370.2	1	1	156412001	156422009	LINC02772
LINC02772	XR_922182.4	1	1	156416296	156420870	LINC02772
LOC101928202	XR_001738254.2	1	-1	156422131	156448332	LOC101928202
FCRL5	NM_001195388.2	1	-1	156650413	156689576	FCRL5
FCRL5	NM_031281.3	1	-1	156650413	156689576	FCRL5
FCRL5	XM_011510030.3	1	-1	156650413	156689576	FCRL5
FCRL5	XM_011510031.3	1	-1	156650413	156689576	FCRL5
FCRL5	XM_011510032.3	1	-1	156650413	156689576	FCRL5
FCRL5	XM_011510033.3	1	-1	156657513	156689576	FCRL5
FCRL5	XM_047431422.1	1	-1	156668998	156689576	FCRL5
FCRL4	NM_031282.3	1	-1	156710808	156735121	FCRL4
FCRL4	XM_011510034.2	1	-1	156710808	156735121	FCRL4
LOC105371457	XR_922184.3	1	-1	156789226	156797130	LOC105371457
LOC105371457	XR_001738255.2	1	-1	156789555	156797130	LOC105371457
FCRL3	NM_001320333.2	1	-1	156813510	156837813	FCRL3
FCRL3	NM_052939.4	1	-1	156813510	156837813	FCRL3
FCRL3	NR_135214.2	1	-1	156813510	156837813	FCRL3
FCRL3	NR_135215.2	1	-1	156813510	156837813	FCRL3
FCRL3	NR_135216.2	1	-1	156813510	156837813	FCRL3
FCRL3	NR_135217.2	1	-1	156813510	156837813	FCRL3
FCRL3	XM_006711145.2	1	-1	156813510	156838000	FCRL3
FCRL2	NM_001159488.2	1	-1	156882776	156914199	FCRL2
FCRL2	NM_030764.4	1	-1	156882776	156914199	FCRL2
FCRL2	NR_125358.2	1	-1	156882776	156914199	FCRL2
FCRL2	XM_011509974.4	1	-1	156882776	156914199	FCRL2
FCRL2	XM_011509975.4	1	-1	156882776	156914199	FCRL2
FCRL2	XM_011509976.3	1	-1	156882776	156914199	FCRL2
FCRL2	XM_017002316.2	1	-1	156882776	156914199	FCRL2
FCRL2	XM_017002317.2	1	-1	156882776	156914199	FCRL2
FCRL2	XM_017002318.2	1	-1	156882776	156914199	FCRL2
FCRL2	XM_017002319.2	1	-1	156882776	156914199	FCRL2
FCRL2	XM_047430270.1	1	-1	156882776	156914199	FCRL2
FCRL2	XM_047430273.1	1	-1	156882776	156914199	FCRL2
FCRL2	XM_047430275.1	1	-1	156882776	156914199	FCRL2
FCRL2	XM_006711535.4	1	-1	156904457	156914199	FCRL2
FCRL2	XR_001737404.2	1	-1	156904484	156914199	FCRL2
FCRL2	XR_001737403.2	1	-1	156904496	156914199	FCRL2
FCRL1	XM_047444001.1	1	-1	156931472	156946460	FCRL1
FCRL1	NM_001159397.2	1	-1	156931472	156957188	FCRL1
FCRL1	NM_001159398.2	1	-1	156931472	156957188	FCRL1
FCRL1	NM_052938.5	1	-1	156931472	156957188	FCRL1
FCRL1	XM_005244866.3	1	-1	156931472	156957188	FCRL1
FCRL1	XM_005244867.3	1	-1	156931472	156957188	FCRL1
FCRL1	XM_005244869.4	1	-1	156931472	156957188	FCRL1
FCRL1	XM_011509125.2	1	-1	156931472	156957188	FCRL1
FCRL1	XM_011509126.2	1	-1	156931472	156957188	FCRL1
FCRL1	XM_011509127.3	1	-1	156931472	156957188	FCRL1
FCRL1	XM_011509128.2	1	-1	156931472	156957188	FCRL1
FCRL1	XM_011509129.2	1	-1	156931472	156957188	FCRL1
FCRL1	XM_011509130.2	1	-1	156931472	156957188	FCRL1
FCRL1	XM_011509133.3	1	-1	156931472	156957188	FCRL1
FCRL1	XM_011509134.3	1	-1	156931472	156957188	FCRL1
FCRL1	XM_011509135.3	1	-1	156931472	156957188	FCRL1
FCRL1	XR_921738.2	1	-1	156934168	156957188	FCRL1
FCRL1	XM_011509136.2	1	-1	156938553	156957188	FCRL1
CD5L	NM_001347698.2	1	-1	156964145	156978876	CD5L
CD5L	XM_017002806.2	1	-1	156964145	156978876	CD5L
CD5L	NM_005894.3	1	-1	156967980	156978876	CD5L
LOC105371458	NR_135760.1	1	1	157063054	157086155	LOC105371458
LOC105371459	XR_922186.2	1	1	157116396	157123277	LOC105371459
KIRREL1	NM_001286349.2	1	1	157130739	157237353	KIRREL1
KIRREL1	NM_018240.7	1	1	157130739	157237353	KIRREL1
KIRREL1	XM_005245305.6	1	1	157130739	157237353	KIRREL1
KIRREL1	XM_047424310.1	1	1	157130739	157237353	KIRREL1
KIRREL1-IT1	NR_145471.1	1	1	157162646	157169210	KIRREL1-IT1
KIRREL1	XM_047424312.1	1	1	157203358	157237353	KIRREL1
SMIM42	NM_001395415.1	1	-1	157264374	157265385	SMIM42
LINC01704	NR_033946.1	1	-1	157269132	157277737	LINC01704
LOC105371460	XR_922187.3	1	1	157277822	157310307	LOC105371460
CD1D	NM_001371763.1	1	1	157315125	157321991	CD1D
CD1D	NM_001766.4	1	1	157317042	157323522	CD1D
CD1D	XM_047433945.1	1	1	157317990	157320176	CD1D
CD1D	NM_001371761.1	1	1	157317990	157321991	CD1D
CD1D	NM_001319145.2	1	1	157317990	157323522	CD1D
CD1D	NM_001371762.2	1	1	157317990	157323522	CD1D
CD1A	NM_001320652.2	1	1	157385427	157395365	CD1A
CD1A	XM_024450738.2	1	1	157385427	157395365	CD1A
CD1A	NM_001763.3	1	1	157391516	157395365	CD1A
