SEPTIN14P6	NR_109817.1	6	-1	2935	3070	SEPTIN14P6	transcript
FHL5	XM_054356836.1	6	1	97734473	97790488	FHL5	mRNA
FHL5	NM_001170807.3	6	1	97734473	97790488	FHL5	mRNA
FHL5	NM_001322467.1	6	1	97735024	97790488	FHL5	mRNA
FHL5	NM_001322466.2	6	1	97735027	97790488	FHL5	mRNA
LOC105377908	XR_007076990.1	6	-1	97880658	97893188	LOC105377908	lnc_RNA
GPR63	XM_054356483.1	6	-1	97965926	98009403	GPR63	mRNA
GPR63	XM_054356484.1	6	-1	97965926	98009269	GPR63	mRNA
GPR63	NM_030784.4	6	-1	97965926	98009267	GPR63	mRNA
GPR63	NM_001143957.3	6	-1	97965926	98009267	GPR63	mRNA
GPR63	XM_054356482.1	6	-1	97965926	98009267	GPR63	mRNA
GPR63	XM_054356485.1	6	-1	97965926	98009038	GPR63	mRNA
GPR63	XM_054356486.1	6	-1	97965926	98008993	GPR63	mRNA
GPR63	XM_054356487.1	6	-1	97965926	97974437	GPR63	mRNA
NDUFAF4	NM_014165.4	6	-1	98061115	98069692	NDUFAF4	mRNA
KLHL32	NM_001323258.2	6	1	98069884	98288152	KLHL32	mRNA
KLHL32	NR_136580.2	6	1	98096516	98314177	KLHL32	transcript
KLHL32	NR_104421.2	6	1	98096516	98314177	KLHL32	transcript
KLHL32	NM_001323252.2	6	1	98096516	98314177	KLHL32	mRNA
KLHL32	NM_052904.4	6	1	98096516	98314177	KLHL32	mRNA
KLHL32	NM_001323253.2	6	1	98096516	98314177	KLHL32	mRNA
KLHL32	NM_001323260.2	6	1	98096516	98314177	KLHL32	mRNA
KLHL32	NM_001323257.2	6	1	98096516	98314177	KLHL32	mRNA
KLHL32	NM_001323254.2	6	1	98096516	98314177	KLHL32	mRNA
KLHL32	NM_001286250.2	6	1	98096516	98314177	KLHL32	mRNA
KLHL32	NM_001286251.2	6	1	98096516	98314177	KLHL32	mRNA
KLHL32	NM_001323256.2	6	1	98096516	98288152	KLHL32	mRNA
KLHL32	NM_001286252.2	6	1	98096516	98288152	KLHL32	mRNA
KLHL32	NM_001323259.2	6	1	98096516	98288152	KLHL32	mRNA
KLHL32	NM_001323255.2	6	1	98096516	98288152	KLHL32	mRNA
KLHL32	XM_054354165.1	6	1	98172864	98314177	KLHL32	mRNA
KLHL32	XM_054354163.1	6	1	98172865	98314177	KLHL32	mRNA
KLHL32	XM_054354161.1	6	1	98172867	98314177	KLHL32	mRNA
KLHL32	XM_054354162.1	6	1	98172868	98314177	KLHL32	mRNA
KLHL32	NR_136579.2	6	1	98183603	98314177	KLHL32	transcript
KLHL32	NM_001286254.3	6	1	98183603	98314177	KLHL32	mRNA
KLHL32	NM_001323263.2	6	1	98183603	98314177	KLHL32	mRNA
KLHL32	NM_001323261.2	6	1	98183603	98314177	KLHL32	mRNA
KLHL32	NM_001323262.2	6	1	98183603	98314177	KLHL32	mRNA
KLHL32	NM_001323264.2	6	1	98183603	98314177	KLHL32	mRNA
KLHL32	XM_054354164.1	6	1	98278852	98314177	KLHL32	mRNA
MMS22L	XM_054355023.1	6	-1	98315584	98457162	MMS22L	mRNA
MMS22L	XM_054355029.1	6	-1	98315584	98457157	MMS22L	mRNA
MMS22L	XM_054355028.1	6	-1	98315584	98457153	MMS22L	mRNA
MMS22L	XM_054355024.1	6	-1	98315584	98457153	MMS22L	mRNA
MMS22L	NM_001350600.2	6	-1	98315584	98457138	MMS22L	mRNA
MMS22L	XM_054355027.1	6	-1	98315584	98457138	MMS22L	mRNA
MMS22L	NM_001350599.2	6	-1	98315584	98457138	MMS22L	mRNA
MMS22L	NM_198468.4	6	-1	98315584	98457138	MMS22L	mRNA
MMS22L	XM_054355034.1	6	-1	98322059	98404565	MMS22L	mRNA
MMS22L	XM_054355032.1	6	-1	98322060	98429087	MMS22L	mRNA
MMS22L	XM_054355033.1	6	-1	98322060	98420598	MMS22L	mRNA
MMS22L	XM_054355030.1	6	-1	98322062	98455248	MMS22L	mRNA
MMS22L	XM_054355031.1	6	-1	98322062	98446716	MMS22L	mRNA
MMS22L	XM_054355026.1	6	-1	98322068	98457157	MMS22L	mRNA
MMS22L	XM_054355025.1	6	-1	98322068	98457138	MMS22L	mRNA
MMS22L	XM_054355022.1	6	-1	98322069	98457957	MMS22L	mRNA
MMS22L	XM_054355021.1	6	-1	98322069	98457157	MMS22L	mRNA
MMS22L	XM_054355020.1	6	-1	98322069	98457146	MMS22L	mRNA
MMS22L	XM_054355019.1	6	-1	98322069	98457138	MMS22L	mRNA
MMS22L	XR_008487288.1	6	-1	98335483	98457138	MMS22L	transcript
MMS22L	XM_054355036.1	6	-1	98367736	98457157	MMS22L	mRNA
MMS22L	XM_054355037.1	6	-1	98367736	98457138	MMS22L	mRNA
MMS22L	XM_054355035.1	6	-1	98367736	98457138	MMS22L	mRNA
LOC101927314	NR_110757.1	6	1	98479514	98882849	LOC101927314	lnc_RNA
LOC105377909	XR_007076991.1	6	-1	98630502	98630833	LOC105377909	lnc_RNA
LOC107986627	XR_007076992.1	6	1	98714196	98726249	LOC107986627	lnc_RNA
MIR2113	NR_031579.1	6	1	99198717	99198807	MIR2113	primary_transcript
MIR2113	unassigned_transcript_1237	6	1	99198772	99198792	MIR2113	miRNA
LOC105377910	XR_007076993.1	6	1	99692251	99694199	LOC105377910	lnc_RNA
PNKY	NR_148381.1	6	-1	100004511	100006070	PNKY	lnc_RNA
POU3F2	NM_005604.4	6	1	100008944	100013827	POU3F2	mRNA
FBXL4	NR_103836.2	6	-1	100042904	100122314	FBXL4	transcript
FBXL4	XM_054355138.1	6	-1	100042904	100122314	FBXL4	mRNA
FBXL4	NM_012160.5	6	-1	100042904	100122314	FBXL4	mRNA
FBXL4	XM_054355139.1	6	-1	100042904	100122314	FBXL4	mRNA
FBXL4	XM_054355135.1	6	-1	100042904	100122314	FBXL4	mRNA
FBXL4	XM_054355137.1	6	-1	100042904	100122314	FBXL4	mRNA
FBXL4	NM_001278716.2	6	-1	100042904	100122314	FBXL4	mRNA
FBXL4	XM_054355136.1	6	-1	100042904	100121970	FBXL4	mRNA
FBXL4	XM_054355141.1	6	-1	100042904	100094290	FBXL4	mRNA
FBXL4	NR_103837.2	6	-1	100071101	100122314	FBXL4	transcript
FBXL4	XM_054355140.1	6	-1	100077495	100122314	FBXL4	mRNA
MIR548AI	NR_039672.1	6	1	100298963	100299050	MIR548AI	primary_transcript
MIR548AI	unassigned_transcript_1238	6	1	100298978	100298999	MIR548AI	miRNA
FAXC	NR_144464.1	6	-1	100445536	100524356	FAXC	transcript
FAXC	NM_001346533.1	6	-1	100445536	100524356	FAXC	mRNA
FAXC	NM_001346532.1	6	-1	100445536	100524356	FAXC	mRNA
FAXC	XM_054356562.1	6	-1	100445536	100500408	FAXC	mRNA
FAXC	NR_144463.2	6	-1	100445543	100524422	FAXC	transcript
FAXC	NM_001346530.2	6	-1	100445543	100524422	FAXC	mRNA
FAXC	NM_001346531.2	6	-1	100445543	100524422	FAXC	mRNA
FAXC	NM_032511.4	6	-1	100445543	100524040	FAXC	mRNA
FAXC	XM_054356561.1	6	-1	100497964	100524040	FAXC	mRNA
COQ3	XM_054355602.1	6	-1	100543769	100568541	COQ3	mRNA
COQ3	XM_054355600.1	6	-1	100543769	100568541	COQ3	mRNA
COQ3	NM_017421.4	6	-1	100543769	100568541	COQ3	mRNA
COQ3	XM_054355599.1	6	-1	100543769	100568541	COQ3	mRNA
COQ3	XM_054355598.1	6	-1	100543769	100568541	COQ3	mRNA
COQ3	XM_054355601.1	6	-1	100543769	100556489	COQ3	mRNA
PNISR	NR_136326.2	6	-1	100572403	100599652	PNISR	transcript
PNISR	XM_054355126.1	6	-1	100572403	100599652	PNISR	mRNA
PNISR	NM_001322408.2	6	-1	100572403	100599652	PNISR	mRNA
PNISR	NM_001322415.2	6	-1	100572403	100599652	PNISR	mRNA
PNISR	NM_001322413.2	6	-1	100572403	100599652	PNISR	mRNA
PNISR	NM_015491.3	6	-1	100572403	100599652	PNISR	mRNA
PNISR	NM_001322412.2	6	-1	100572403	100599652	PNISR	mRNA
PNISR	NM_001322405.2	6	-1	100572403	100599652	PNISR	mRNA
PNISR	NM_001322414.2	6	-1	100572403	100599652	PNISR	mRNA
PNISR	NM_001322416.2	6	-1	100572403	100599652	PNISR	mRNA
PNISR	NM_001322410.2	6	-1	100572403	100599652	PNISR	mRNA
PNISR	NM_032870.4	6	-1	100572403	100599652	PNISR	mRNA
PNISR	NM_001322406.2	6	-1	100572403	100599652	PNISR	mRNA
PNISR	NM_001322418.2	6	-1	100583699	100599652	PNISR	mRNA
PNISR	NM_001322417.2	6	-1	100583699	100599652	PNISR	mRNA
PNISR	NM_001322419.2	6	-1	100583699	100599652	PNISR	mRNA
PNISR-AS1	NR_125843.1	6	1	100599215	100605662	PNISR-AS1	lnc_RNA
USP45	NR_144344.3	6	-1	100606672	100689756	USP45	transcript
USP45	NR_144345.3	6	-1	100606672	100689756	USP45	transcript
USP45	NR_144346.3	6	-1	100606672	100689756	USP45	transcript
USP45	XM_054356603.1	6	-1	100606672	100692182	USP45	mRNA
USP45	NM_001346025.3	6	-1	100606672	100689756	USP45	mRNA
USP45	NM_001346023.3	6	-1	100606672	100689756	USP45	mRNA
USP45	NM_001346024.3	6	-1	100606672	100689756	USP45	mRNA
USP45	NM_001346028.3	6	-1	100606672	100689756	USP45	mRNA
USP45	NM_001346026.3	6	-1	100606672	100689756	USP45	mRNA
USP45	NM_001346022.3	6	-1	100606672	100689756	USP45	mRNA
USP45	NM_001346027.3	6	-1	100606672	100689756	USP45	mRNA
USP45	XM_054356604.1	6	-1	100606672	100689756	USP45	mRNA
USP45	NM_001080481.3	6	-1	100606672	100689756	USP45	mRNA
USP45	NM_001346029.3	6	-1	100606672	100689756	USP45	mRNA
USP45	NM_001346021.3	6	-1	100606672	100689756	USP45	mRNA
USP45	XM_054356602.1	6	-1	100606672	100689712	USP45	mRNA
USP45	XM_054356605.1	6	-1	100606672	100642854	USP45	mRNA
USP45	XM_054356606.1	6	-1	100620585	100689756	USP45	mRNA
USP45	XM_054356607.1	6	-1	100631745	100689756	USP45	mRNA
USP45	NR_144348.2	6	-1	100633294	100689756	USP45	transcript
USP45	NR_144347.2	6	-1	100633294	100689756	USP45	transcript
USP45	XM_054356610.1	6	-1	100633294	100692182	USP45	mRNA
USP45	NM_001346030.2	6	-1	100633294	100689756	USP45	mRNA
USP45	XM_054356608.1	6	-1	100633294	100689756	USP45	mRNA
USP45	XM_054356609.1	6	-1	100633294	100689756	USP45	mRNA
USP45	NM_032929.3	6	-1	100656599	100689756	USP45	mRNA
USP45	NM_001346033.2	6	-1	100656599	100689756	USP45	mRNA
TSTD3	NR_197380.1	6	1	100695384	100761219	TSTD3	transcript
TSTD3	NR_197373.1	6	1	100695384	100761219	TSTD3	transcript
TSTD3	NR_197375.1	6	1	100695384	100761219	TSTD3	transcript
TSTD3	NR_197371.1	6	1	100695384	100753965	TSTD3	transcript
TSTD3	NR_197383.1	6	1	100695384	100753965	TSTD3	transcript
TSTD3	NR_197374.1	6	1	100695384	100753965	TSTD3	transcript
TSTD3	NR_197381.1	6	1	100695384	100743357	TSTD3	transcript
TSTD3	NR_197367.1	6	1	100695384	100743357	TSTD3	transcript
TSTD3	NR_197378.1	6	1	100695384	100728083	TSTD3	transcript
TSTD3	NR_197376.1	6	1	100695384	100728083	TSTD3	transcript
TSTD3	NR_197379.1	6	1	100695384	100728083	TSTD3	transcript
TSTD3	NR_197377.1	6	1	100695384	100728083	TSTD3	transcript
TSTD3	NR_197372.1	6	1	100695384	100728083	TSTD3	transcript
TSTD3	NR_197369.1	6	1	100695384	100728083	TSTD3	transcript
TSTD3	NR_197382.1	6	1	100695384	100709880	TSTD3	transcript
TSTD3	NR_197384.1	6	1	100695384	100709880	TSTD3	transcript
TSTD3	NR_197386.1	6	1	100695384	100709880	TSTD3	transcript
TSTD3	NR_197368.1	6	1	100695384	100709880	TSTD3	transcript
TSTD3	NR_197385.1	6	1	100695384	100709880	TSTD3	transcript
TSTD3	NR_197387.1	6	1	100695384	100709880	TSTD3	transcript
TSTD3	NR_197370.1	6	1	100695384	100709880	TSTD3	transcript
CCNC	NM_001013399.2	6	-1	100716675	100743083	CCNC	mRNA
CCNC	XM_054356692.1	6	-1	100716675	100743083	CCNC	mRNA
CCNC	NM_005190.4	6	-1	100716675	100742929	CCNC	mRNA
CCNC	NM_001363537.2	6	-1	100716675	100742929	CCNC	mRNA
CCNC	XM_054356695.1	6	-1	100718068	100743083	CCNC	mRNA
CCNC	XM_054356691.1	6	-1	100718068	100742929	CCNC	mRNA
CCNC	XM_054356694.1	6	-1	100723597	100742929	CCNC	mRNA
CCNC	XM_054356697.1	6	-1	100724783	100742929	CCNC	mRNA
CCNC	XM_054356696.1	6	-1	100724788	100742929	CCNC	mRNA
PRDM13	NM_021620.4	6	1	100780286	100789017	PRDM13	mRNA
MCHR2	XM_054356560.1	6	-1	101091896	101168099	MCHR2	mRNA
MCHR2	NM_032503.3	6	-1	101091896	101167918	MCHR2	mRNA
MCHR2	NM_001040179.2	6	-1	101091896	101167918	MCHR2	mRNA
MCHR2-AS1	NR_038384.1	6	1	101167733	101250137	MCHR2-AS1	lnc_RNA
LOC105377911	XR_007076994.1	6	-1	101322862	101336793	LOC105377911	lnc_RNA
SIM1	NM_005068.3	6	-1	101558767	101638670	SIM1	mRNA
SIM1	NM_001374769.1	6	-1	101558767	101638205	SIM1	mRNA
SIM1-AS1	NR_187148.1	6	1	101567248	101618556	SIM1-AS1	lnc_RNA
ASCC3	NM_006828.4	6	-1	101681937	102055217	ASCC3	mRNA
ASCC3	XM_054354087.1	6	-1	101681937	102055217	ASCC3	mRNA
ASCC3	XM_054354089.1	6	-1	101681937	102041874	ASCC3	mRNA
ASCC3	XM_054354088.1	6	-1	101681937	102032988	ASCC3	mRNA
ASCC3	XM_054354090.1	6	-1	101681937	101972615	ASCC3	mRNA
ASCC3	NM_001284271.2	6	-1	101889051	102055217	ASCC3	mRNA
ASCC3	NM_022091.5	6	-1	102030191	102055217	ASCC3	mRNA
LOC107984041	XR_007076996.1	6	1	102055296	102422377	LOC107984041	lnc_RNA
LOC107984041	XR_007076997.1	6	1	102055296	102405697	LOC107984041	lnc_RNA
LOC107984041	XR_007076998.1	6	1	102055296	102142055	LOC107984041	lnc_RNA
LOC124901545	XR_007077527.1	6	1	102131035	102131138	LOC124901545	snoRNA
GRIK2	XM_054355243.1	6	1	102567441	103245122	GRIK2	mRNA
GRIK2	NM_021956.5	6	1	102567466	103245122	GRIK2	mRNA
GRIK2	XM_054355244.1	6	1	102567466	103240925	GRIK2	mRNA
GRIK2	XM_054355246.1	6	1	102567466	103149502	GRIK2	mRNA
GRIK2	XM_054355247.1	6	1	102567466	103082587	GRIK2	mRNA
GRIK2	NM_175768.3	6	1	102572743	103245122	GRIK2	mRNA
GRIK2	NM_001166247.1	6	1	102572743	103245122	GRIK2	mRNA
LOC101927388	XR_007076999.1	6	-1	102626652	102627994	LOC101927388	lnc_RNA
GRIK2	XM_054355245.1	6	1	102793477	103245122	GRIK2	mRNA
LOC105377913	XR_007077000.1	6	1	103336011	103400444	LOC105377913	lnc_RNA
LOC105377916	XR_007077407.1	6	1	104710452	104716199	LOC105377916	lnc_RNA
LOC105377916	XR_007077408.1	6	1	104710452	104716199	LOC105377916	lnc_RNA
LOC105377916	XR_007077409.1	6	1	104710452	104716199	LOC105377916	lnc_RNA
LOC124900225	XR_007077504.1	6	1	104758539	104758672	LOC124900225	snoRNA
LOC105377917	XR_007077001.1	6	1	105461839	105462928	LOC105377917	lnc_RNA
LOC102724443	XR_007077006.1	6	-1	105512998	105536225	LOC102724443	lnc_RNA
LOC105377918	XR_007077004.1	6	-1	105639353	105703971	LOC105377918	lnc_RNA
LOC105377918	XR_007077005.1	6	-1	105648425	105703971	LOC105377918	lnc_RNA
LOC105377918	XR_007077003.1	6	-1	105676808	105703971	LOC105377918	lnc_RNA
LOC105377918	XR_007077002.1	6	-1	105676808	105703971	LOC105377918	lnc_RNA
HACE1	NR_146787.2	6	-1	105904367	106035941	HACE1	transcript
HACE1	NR_146789.2	6	-1	105904367	106035941	HACE1	transcript
HACE1	NR_146790.2	6	-1	105904367	106035941	HACE1	transcript
HACE1	NR_146791.2	6	-1	105904367	106035941	HACE1	transcript
HACE1	NR_146788.2	6	-1	105904367	106035941	HACE1	transcript
HACE1	NR_146792.2	6	-1	105904367	106035941	HACE1	transcript
HACE1	NR_104424.2	6	-1	105904367	106035941	HACE1	transcript
HACE1	NM_001350555.2	6	-1	105904367	106035941	HACE1	mRNA
HACE1	NM_001350560.2	6	-1	105904367	106035941	HACE1	mRNA
HACE1	NM_001350557.2	6	-1	105904367	106035941	HACE1	mRNA
HACE1	NM_001350556.2	6	-1	105904367	106035941	HACE1	mRNA
HACE1	NM_001350559.2	6	-1	105904367	106035941	HACE1	mRNA
HACE1	NM_001321080.2	6	-1	105904367	106035941	HACE1	mRNA
HACE1	NM_001350558.2	6	-1	105904367	106035941	HACE1	mRNA
HACE1	NM_020771.4	6	-1	105904367	106035941	HACE1	mRNA
HACE1	NM_001350554.2	6	-1	105904367	106035941	HACE1	mRNA
HACE1	NM_001321084.2	6	-1	105904367	106035568	HACE1	mRNA
HACE1	NM_001321083.2	6	-1	105904367	106035568	HACE1	mRNA
LIN28B-AS1	NR_046407.1	6	-1	106112313	106116542	LIN28B-AS1	lnc_RNA
LIN28B	XM_054355416.1	6	1	106113007	106259422	LIN28B	mRNA
LIN28B	NM_001410939.1	6	1	106116980	106259422	LIN28B	mRNA
LIN28B	NM_001004317.4	6	1	106133122	106259422	LIN28B	mRNA
POPDC1	NM_001199563.2	6	-1	106272906	106312920	POPDC1	mRNA
POPDC1	NM_007073.4	6	-1	106272906	106312431	POPDC1	mRNA
POPDC1	NM_147147.4	6	-1	106272906	106312111	POPDC1	mRNA
POPDC1-AS1	NR_037157.1	6	1	106313449	106345694	POPDC1-AS1	lnc_RNA
POPDC3	NR_024539.1	6	-1	106333653	106352003	POPDC3	transcript
POPDC3	NM_022361.5	6	-1	106333653	106355749	POPDC3	mRNA
POPDC3	XM_054356217.1	6	-1	106333653	106352003	POPDC3	mRNA
POPDC3	XM_054356221.1	6	-1	106333653	106352003	POPDC3	mRNA
POPDC3	XM_054356220.1	6	-1	106333653	106352003	POPDC3	mRNA
POPDC3	XM_054356219.1	6	-1	106333653	106352003	POPDC3	mRNA
POPDC3	XM_054356218.1	6	-1	106333653	106339364	POPDC3	mRNA
PREP	NM_002726.5	6	-1	106448949	106578910	PREP	mRNA
PREP-AS1	NR_199037.1	6	1	106454747	106457487	PREP-AS1	lnc_RNA
PREP	XM_054355800.1	6	-1	106490483	106578910	PREP	mRNA
PREP	XM_054355801.1	6	-1	106498110	106578910	PREP	mRNA
LINC02836	XR_007077007.1	6	-1	106788277	106808100	LINC02836	lnc_RNA
LOC105377923	XR_007077009.1	6	-1	107005748	107069067	LOC105377923	lnc_RNA
LOC105377923	XR_007077008.1	6	-1	107005748	107068960	LOC105377923	lnc_RNA
PRDM1	XM_054356208.1	6	1	107168603	107285801	PRDM1	mRNA
PRDM1	XM_054356211.1	6	1	107222601	107285801	PRDM1	mRNA
PRDM1	NM_001198.4	6	1	107262193	107285801	PRDM1	mRNA
PRDM1	XM_054356209.1	6	1	107262193	107285801	PRDM1	mRNA
PRDM1	XM_054356207.1	6	1	107262529	107285801	PRDM1	mRNA
PRDM1	XM_054356206.1	6	1	107262531	107285801	PRDM1	mRNA
PRDM1	XM_054356210.1	6	1	107272264	107285801	PRDM1	mRNA
PRDM1	NM_182907.3	6	1	107274798	107285801	PRDM1	mRNA
PRDM1	XM_054356212.1	6	1	107274798	107285801	PRDM1	mRNA
ATG5	NR_104403.1	6	-1	107360315	107492426	ATG5	transcript
ATG5	NR_104402.1	6	-1	107360315	107492426	ATG5	transcript
ATG5	NM_001286111.2	6	-1	107360315	107501922	ATG5	mRNA
ATG5	NM_001286107.2	6	-1	107360315	107501922	ATG5	mRNA
ATG5	NM_001286108.2	6	-1	107360315	107501922	ATG5	mRNA
ATG5	NM_004849.4	6	-1	107360315	107501922	ATG5	mRNA
ATG5	XM_054356850.1	6	-1	107360315	107501599	ATG5	mRNA
ATG5	NM_001286106.2	6	-1	107360315	107501599	ATG5	mRNA
ATG5	XM_054356851.1	6	-1	107360315	107457004	ATG5	mRNA
ATG5	XM_054356849.1	6	-1	107393329	107501922	ATG5	mRNA
CRYBG1	XM_054354433.1	6	1	107536848	107748164	CRYBG1	mRNA
CRYBG1	NM_001371242.2	6	1	107536848	107748164	CRYBG1	mRNA
LOC105377924	NR_134603.1	6	-1	107627960	107633712	LOC105377924	lnc_RNA
LOC101927405	XR_007077010.1	6	-1	107667738	107678698	LOC101927405	lnc_RNA
CRYBG1	XM_054354435.1	6	1	107671698	107748164	CRYBG1	mRNA
CRYBG1	XM_054354434.1	6	1	107686936	107748164	CRYBG1	mRNA
CRYBG1	NM_001624.4	6	1	107688342	107748164	CRYBG1	mRNA
RTN4IP1	NM_001318746.1	6	-1	107746918	107806978	RTN4IP1	mRNA
RTN4IP1	NM_032730.5	6	-1	107746918	107805985	RTN4IP1	mRNA
RTN4IP1	XM_054356583.1	6	-1	107747721	107806977	RTN4IP1	mRNA
RTN4IP1	XM_054356584.1	6	-1	107747721	107805985	RTN4IP1	mRNA
QRSL1	XM_054355781.1	6	1	107806065	107844870	QRSL1	mRNA
QRSL1	NM_018292.5	6	1	107806065	107844870	QRSL1	mRNA
LINC02526	NR_149100.1	6	1	107871620	107876129	LINC02526	lnc_RNA
LOC105377927	XR_007077012.1	6	1	107878960	107892630	LOC105377927	lnc_RNA
LINC02532	NR_033557.2	6	-1	107893570	107963632	LINC02532	lnc_RNA
LINC02532	NR_147987.1	6	-1	107922429	107963632	LINC02532	lnc_RNA
LINC02532	NR_147986.1	6	-1	107922429	107963632	LINC02532	lnc_RNA
MIR587	NR_030314.1	6	1	107960216	107960311	MIR587	primary_transcript
MIR587	unassigned_transcript_1239	6	1	107960231	107960251	MIR587	miRNA
LOC105377928	XR_007077013.1	6	1	108058034	108060055	LOC105377928	lnc_RNA
CD24	NR_117089.1	6	-1	108145896	108151692	CD24	transcript
CD24	NR_117090.1	6	-1	108145896	108151530	CD24	transcript
CD24	NM_001291738.1	6	-1	108145896	108152920	CD24	mRNA
CD24	NM_001291737.1	6	-1	108145896	108151692	CD24	mRNA
CD24	NM_013230.3	6	-1	108145896	108151530	CD24	mRNA
CD24	XM_054353971.1	6	-1	108145896	108150811	CD24	mRNA
CD24	NM_001359084.1	6	-1	108145896	108150794	CD24	mRNA
CD24	NM_001291739.1	6	-1	108145896	108150104	CD24	mRNA
MTRES1	NM_001142470.3	6	1	108207085	108230443	MTRES1	mRNA
MTRES1	NM_001142468.3	6	1	108207085	108230443	MTRES1	mRNA
MTRES1	XM_054355565.1	6	1	108207085	108230443	MTRES1	mRNA
MTRES1	NM_016487.5	6	1	108207085	108230443	MTRES1	mRNA
MTRES1	XM_054355567.1	6	1	108207135	108230443	MTRES1	mRNA
MTRES1	XM_054355564.1	6	1	108207222	108230443	MTRES1	mRNA
MTRES1	XM_054355566.1	6	1	108208898	108230443	MTRES1	mRNA
BEND3	NM_001367314.1	6	-1	108244038	108294460	BEND3	mRNA
BEND3	XM_054356110.1	6	-1	108244038	108294460	BEND3	mRNA
BEND3	XM_054356111.1	6	-1	108244038	108293377	BEND3	mRNA
BEND3	NM_001080450.3	6	-1	108244038	108293377	BEND3	mRNA
PDSS2	XM_054355971.1	6	-1	108331503	108638499	PDSS2	mRNA
PDSS2	XM_054355972.1	6	-1	108331503	108638499	PDSS2	mRNA
PDSS2	XM_054355975.1	6	-1	108331503	108638494	PDSS2	mRNA
PDSS2	XM_054355973.1	6	-1	108331503	108638494	PDSS2	mRNA
PDSS2	XM_054355970.1	6	-1	108331503	108638494	PDSS2	mRNA
PDSS2	XM_054355966.1	6	-1	108331503	108638494	PDSS2	mRNA
PDSS2	XM_054355974.1	6	-1	108331503	108638494	PDSS2	mRNA
PDSS2	XM_054355967.1	6	-1	108331503	108638494	PDSS2	mRNA
PDSS2	XM_054355969.1	6	-1	108331503	108638494	PDSS2	mRNA
PDSS2	XM_054355965.1	6	-1	108331503	108638494	PDSS2	mRNA
PDSS2	NM_020381.4	6	-1	108331503	108638494	PDSS2	mRNA
PDSS2	XM_054355964.1	6	-1	108331503	108638494	PDSS2	mRNA
PDSS2	XM_054355968.1	6	-1	108375248	108638494	PDSS2	mRNA
PDSS2	XM_054355976.1	6	-1	108443083	108638494	PDSS2	mRNA
SOBP	NM_018013.4	6	1	108669050	108840201	SOBP	mRNA
SOBP	XM_054355763.1	6	1	108669050	108821058	SOBP	mRNA
SOBP	XM_054355764.1	6	1	108669050	108821058	SOBP	mRNA
SOBP	XM_054355765.1	6	1	108669050	108821058	SOBP	mRNA
SOBP	XM_054355766.1	6	1	108669050	108821058	SOBP	mRNA
SOBP	XM_054355767.1	6	1	108682738	108821058	SOBP	mRNA
SOBP	XM_054355769.1	6	1	108685289	108821058	SOBP	mRNA
SOBP	XM_054355768.1	6	1	108685294	108821058	SOBP	mRNA
SCML4	XM_054355067.1	6	-1	108881077	109024211	SCML4	mRNA
SCML4	XM_054355071.1	6	-1	108881077	109002334	SCML4	mRNA
SCML4	XM_054355066.1	6	-1	108881077	109002329	SCML4	mRNA
SCML4	NM_001286408.2	6	-1	108881077	109002036	SCML4	mRNA
SCML4	XM_054355069.1	6	-1	108881077	109002036	SCML4	mRNA
SCML4	NM_198081.5	6	-1	108881077	109002036	SCML4	mRNA
SCML4	XM_054355065.1	6	-1	108881077	109002036	SCML4	mRNA
SCML4	XM_054355068.1	6	-1	108881077	108986152	SCML4	mRNA
SCML4	XM_054355070.1	6	-1	108881077	108950142	SCML4	mRNA
SCML4	XM_054355072.1	6	-1	108881077	108915040	SCML4	mRNA
SCML4	NM_001286409.2	6	-1	108881077	108910022	SCML4	mRNA
SEC63	NM_007214.5	6	-1	109045456	109135362	SEC63	mRNA
SEC63	XM_054354130.1	6	-1	109045456	109133137	SEC63	mRNA
OSTM1	NM_014028.4	6	-1	109218461	109251819	OSTM1	mRNA
OSTM1	XM_054355240.1	6	-1	109219615	109251819	OSTM1	mRNA
OSTM1	XM_054355241.1	6	-1	109226384	109251819	OSTM1	mRNA
OSTM1-AS1	NR_145458.1	6	1	109300711	109336502	OSTM1-AS1	lnc_RNA
NR2E1	NM_003269.5	6	1	109343129	109365908	NR2E1	mRNA
NR2E1	NM_001286102.1	6	1	109345130	109365912	NR2E1	mRNA
SNX3	NM_001300929.2	6	-1	109388338	109438159	SNX3	mRNA
SNX3	NM_152827.4	6	-1	109388338	109438159	SNX3	mRNA
SNX3	NM_001300928.2	6	-1	109388338	109438159	SNX3	mRNA
SNX3	NM_003795.6	6	-1	109388338	109438159	SNX3	mRNA
LOC124901529	XR_007077512.1	6	1	109420574	109420677	LOC124901529	snoRNA
AFG1L	NR_136553.2	6	1	109472456	109703353	AFG1L	transcript
AFG1L	XR_008487287.1	6	1	109472456	109624641	AFG1L	transcript
AFG1L	NM_145315.5	6	1	109472456	109703353	AFG1L	mRNA
AFG1L	NM_001323005.2	6	1	109472456	109703353	AFG1L	mRNA
AFG1L	XM_054354995.1	6	1	109472456	109703353	AFG1L	mRNA
AFG1L	XM_054355000.1	6	1	109472456	109603892	AFG1L	mRNA
AFG1L	XM_054355001.1	6	1	109472456	109559936	AFG1L	mRNA
AFG1L	XM_054354996.1	6	1	109490333	109703353	AFG1L	mRNA
AFG1L	XM_054354994.1	6	1	109493825	109703353	AFG1L	mRNA
AFG1L	XM_054354999.1	6	1	109501382	109703353	AFG1L	mRNA
