LOC124908428	XM_047447054.1	22	1	50815	76929	LOC124908428	mRNA
MB	NM_203377.1	22	-1	36065732	36082323	MB	mRNA
MB	NM_001382809.1	22	-1	36065732	36082323	MB	mRNA
MB	NM_001382812.1	22	-1	36065732	36081498	MB	mRNA
MB	NM_001362846.2	22	-1	36065732	36081498	MB	mRNA
MB	NM_001382810.1	22	-1	36065732	36081498	MB	mRNA
MB	NM_001382811.1	22	-1	36065732	36081171	MB	mRNA
MB	NM_203378.1	22	-1	36065732	36076477	MB	mRNA
MB	NM_005368.3	22	-1	36065732	36076298	MB	mRNA
LOC284912	XR_007090638.1	22	-1	36086545	36097661	LOC284912	lnc_RNA
LOC284912	XR_007090636.1	22	-1	36086545	36097577	LOC284912	lnc_RNA
LOC284912	XR_007090635.1	22	-1	36086545	36097577	LOC284912	lnc_RNA
LOC284912	XR_007090634.1	22	-1	36086545	36097577	LOC284912	lnc_RNA
LOC284912	XR_007090633.1	22	-1	36086545	36097577	LOC284912	lnc_RNA
LOC284912	XR_007090637.1	22	-1	36093633	36097577	LOC284912	lnc_RNA
APOL6	XM_054325943.1	22	1	36108171	36128130	APOL6	mRNA
APOL6	NM_030641.4	22	1	36108171	36128130	APOL6	mRNA
APOL5	XM_054325944.1	22	1	36168169	36189236	APOL5	mRNA
APOL5	XM_054325945.1	22	1	36168169	36189236	APOL5	mRNA
APOL5	NM_030642.1	22	1	36177625	36189236	APOL5	mRNA
RBFOX2	NM_001394108.1	22	-1	36198484	36488569	RBFOX2	mRNA
RBFOX2	NM_001394111.1	22	-1	36198484	36488569	RBFOX2	mRNA
RBFOX2	NM_001394110.1	22	-1	36198484	36488569	RBFOX2	mRNA
RBFOX2	NM_001394115.1	22	-1	36198484	36488569	RBFOX2	mRNA
RBFOX2	NM_001394113.1	22	-1	36198484	36488569	RBFOX2	mRNA
RBFOX2	XM_054325369.1	22	-1	36198484	36488569	RBFOX2	mRNA
RBFOX2	NM_001082579.3	22	-1	36198484	36488569	RBFOX2	mRNA
RBFOX2	XM_054325367.1	22	-1	36198484	36488569	RBFOX2	mRNA
RBFOX2	NM_001394109.1	22	-1	36198484	36488569	RBFOX2	mRNA
RBFOX2	NM_001394112.1	22	-1	36198484	36488569	RBFOX2	mRNA
RBFOX2	NM_001394114.1	22	-1	36198484	36488569	RBFOX2	mRNA
RBFOX2	XM_054325371.1	22	-1	36198484	36488569	RBFOX2	mRNA
RBFOX2	NM_001349999.2	22	-1	36198484	36488569	RBFOX2	mRNA
RBFOX2	XM_054325368.1	22	-1	36198484	36488569	RBFOX2	mRNA
RBFOX2	XM_054325373.1	22	-1	36198484	36488569	RBFOX2	mRNA
RBFOX2	XM_054325370.1	22	-1	36198484	36488569	RBFOX2	mRNA
RBFOX2	NM_001082578.4	22	-1	36198484	36488569	RBFOX2	mRNA
RBFOX2	XM_054325366.1	22	-1	36198484	36488569	RBFOX2	mRNA
RBFOX2	XM_054325372.1	22	-1	36198484	36486828	RBFOX2	mRNA
RBFOX2	NM_001349995.2	22	-1	36198484	36421393	RBFOX2	mRNA
RBFOX2	NM_001349994.2	22	-1	36198484	36421393	RBFOX2	mRNA
RBFOX2	NM_001349990.2	22	-1	36198484	36421393	RBFOX2	mRNA
RBFOX2	NM_001349982.2	22	-1	36198484	36421393	RBFOX2	mRNA
RBFOX2	NM_001349992.2	22	-1	36198484	36421393	RBFOX2	mRNA
RBFOX2	NM_001349989.2	22	-1	36198484	36421393	RBFOX2	mRNA
RBFOX2	NM_001349991.2	22	-1	36198484	36421393	RBFOX2	mRNA
RBFOX2	NM_001349996.2	22	-1	36198484	36421393	RBFOX2	mRNA
RBFOX2	XM_054325387.1	22	-1	36198484	36421393	RBFOX2	mRNA
RBFOX2	XM_054325381.1	22	-1	36198484	36421393	RBFOX2	mRNA
RBFOX2	XM_054325377.1	22	-1	36198484	36421393	RBFOX2	mRNA
RBFOX2	XM_054325376.1	22	-1	36198484	36421393	RBFOX2	mRNA
RBFOX2	XM_054325374.1	22	-1	36198484	36405043	RBFOX2	mRNA
RBFOX2	XM_054325375.1	22	-1	36198484	36405031	RBFOX2	mRNA
RBFOX2	XM_054325395.1	22	-1	36198484	36354835	RBFOX2	mRNA
RBFOX2	XM_054325383.1	22	-1	36198484	36354835	RBFOX2	mRNA
RBFOX2	XM_054325393.1	22	-1	36198484	36354809	RBFOX2	mRNA
RBFOX2	XM_054325396.1	22	-1	36198484	36354792	RBFOX2	mRNA
RBFOX2	XM_054325392.1	22	-1	36198484	36354792	RBFOX2	mRNA
RBFOX2	XM_054325386.1	22	-1	36198484	36354792	RBFOX2	mRNA
RBFOX2	XM_054325385.1	22	-1	36198484	36354792	RBFOX2	mRNA
RBFOX2	XM_054325391.1	22	-1	36198484	36313077	RBFOX2	mRNA
RBFOX2	XM_054325379.1	22	-1	36198484	36313077	RBFOX2	mRNA
RBFOX2	XM_054325378.1	22	-1	36198484	36313077	RBFOX2	mRNA
RBFOX2	XM_054325394.1	22	-1	36198484	36300211	RBFOX2	mRNA
RBFOX2	XM_054325390.1	22	-1	36198484	36300211	RBFOX2	mRNA
RBFOX2	NM_001082576.3	22	-1	36198484	36300211	RBFOX2	mRNA
RBFOX2	NM_001349983.2	22	-1	36198484	36300211	RBFOX2	mRNA
RBFOX2	NM_001082577.3	22	-1	36198484	36300211	RBFOX2	mRNA
RBFOX2	NM_001031695.4	22	-1	36198484	36300211	RBFOX2	mRNA
RBFOX2	NM_001349998.2	22	-1	36198484	36300211	RBFOX2	mRNA
RBFOX2	NM_014309.4	22	-1	36198484	36300211	RBFOX2	mRNA
RBFOX2	XM_054325388.1	22	-1	36198484	36300211	RBFOX2	mRNA
RBFOX2	XM_054325389.1	22	-1	36198484	36300211	RBFOX2	mRNA
RBFOX2	XM_054325382.1	22	-1	36198484	36300211	RBFOX2	mRNA
RBFOX2	NM_001349997.2	22	-1	36198484	36300211	RBFOX2	mRNA
RBFOX2	XM_054325380.1	22	-1	36198484	36300211	RBFOX2	mRNA
RBFOX2	XM_054325384.1	22	-1	36206216	36488569	RBFOX2	mRNA
APOL3	NM_145640.2	22	-1	36600511	36621114	APOL3	mRNA
APOL3	NM_145642.3	22	-1	36600517	36626361	APOL3	mRNA
APOL3	NM_145641.3	22	-1	36600517	36626361	APOL3	mRNA
APOL3	NM_001393607.1	22	-1	36600517	36620940	APOL3	mRNA
APOL3	NM_001393605.1	22	-1	36600517	36620940	APOL3	mRNA
APOL3	NM_145639.2	22	-1	36600517	36620940	APOL3	mRNA
APOL3	NM_001393591.1	22	-1	36600517	36620940	APOL3	mRNA
APOL3	NM_001393606.1	22	-1	36600517	36620940	APOL3	mRNA
APOL3	NM_001393599.1	22	-1	36600517	36620940	APOL3	mRNA
APOL3	NM_030644.2	22	-1	36600517	36620940	APOL3	mRNA
APOL3	NM_001393588.1	22	-1	36600517	36620940	APOL3	mRNA
APOL3	NM_001393595.1	22	-1	36600517	36620940	APOL3	mRNA
APOL3	NM_014349.3	22	-1	36600517	36620940	APOL3	mRNA
APOL3	NM_001393590.1	22	-1	36600517	36620940	APOL3	mRNA
APOL3	NM_001393601.1	22	-1	36600517	36620940	APOL3	mRNA
APOL3	NM_001393604.1	22	-1	36600517	36620940	APOL3	mRNA
APOL3	NM_001393597.1	22	-1	36600517	36620940	APOL3	mRNA
APOL3	NM_001393596.1	22	-1	36600517	36620940	APOL3	mRNA
APOL3	NM_001393598.1	22	-1	36600517	36620940	APOL3	mRNA
APOL3	NM_001393587.1	22	-1	36600517	36620940	APOL3	mRNA
APOL3	XM_054325950.1	22	-1	36600517	36619853	APOL3	mRNA
APOL3	NM_001393609.1	22	-1	36600517	36617136	APOL3	mRNA
APOL3	NM_001393608.1	22	-1	36600517	36617136	APOL3	mRNA
APOL3	NM_001393600.1	22	-1	36600517	36617136	APOL3	mRNA
APOL3	NM_001393589.1	22	-1	36600517	36617136	APOL3	mRNA
APOL3	NM_001393593.1	22	-1	36600517	36617136	APOL3	mRNA
APOL3	NM_001393602.1	22	-1	36600517	36617136	APOL3	mRNA
APOL3	NM_001393603.1	22	-1	36600517	36617136	APOL3	mRNA
APOL3	NM_001393592.1	22	-1	36600517	36617136	APOL3	mRNA
APOL3	XM_054325951.1	22	-1	36600517	36617136	APOL3	mRNA
APOL3	XM_054325949.1	22	-1	36600517	36617136	APOL3	mRNA
APOL4	NM_145660.2	22	-1	36649310	36664999	APOL4	mRNA
APOL4	NM_030643.4	22	-1	36649310	36664999	APOL4	mRNA
APOL4	XM_054325947.1	22	-1	36649310	36664999	APOL4	mRNA
APOL4	XM_054325946.1	22	-1	36649310	36664999	APOL4	mRNA
APOL4	NM_001386885.1	22	-1	36649310	36661975	APOL4	mRNA
APOL4	XM_054325948.1	22	-1	36649310	36659742	APOL4	mRNA
APOL4	NM_145661.2	22	-1	36657621	36664972	APOL4	mRNA
APOL2	NM_145637.3	22	-1	36686335	36700070	APOL2	mRNA
APOL2	XM_054325433.1	22	-1	36686335	36700070	APOL2	mRNA
APOL2	NM_030882.4	22	-1	36686335	36699643	APOL2	mRNA
APOL2	XM_054325434.1	22	-1	36686335	36699550	APOL2	mRNA
APOL2	XM_054325432.1	22	-1	36686335	36696964	APOL2	mRNA
APOL1	NM_145343.3	22	1	36713249	36727639	APOL1	mRNA
APOL1	NM_001136540.2	22	1	36713249	36727639	APOL1	mRNA
APOL1	NM_001362927.2	22	1	36713249	36727639	APOL1	mRNA
APOL1	NM_003661.4	22	1	36713249	36727639	APOL1	mRNA
APOL1	NM_001136541.2	22	1	36713249	36727639	APOL1	mRNA
MYH9	NM_002473.6	22	-1	36741430	36848142	MYH9	mRNA
MIR6819	NR_106877.1	22	-1	36746997	36747057	MIR6819	primary_transcript
MIR6819	unassigned_transcript_3720	22	-1	36746997	36747017	MIR6819	miRNA
MIR6819	unassigned_transcript_3721	22	-1	36747031	36747052	MIR6819	miRNA
MYH9-DT	NR_183574.1	22	1	36848497	36859018	MYH9-DT	lnc_RNA
MYH9-DT	NR_183573.1	22	1	36848769	36871169	MYH9-DT	lnc_RNA
MYH9-DT	NR_183572.1	22	1	36848769	36859018	MYH9-DT	lnc_RNA
TXN2	NM_012473.4	22	-1	36927219	36941813	TXN2	mRNA
TXN2	XM_054325489.1	22	-1	36927219	36941742	TXN2	mRNA
FOXRED2	NM_001363042.2	22	-1	36947364	36967214	FOXRED2	mRNA
FOXRED2	NM_001102371.2	22	-1	36947364	36967214	FOXRED2	mRNA
FOXRED2	NM_001363041.2	22	-1	36947364	36967214	FOXRED2	mRNA
FOXRED2	NM_024955.6	22	-1	36947364	36967214	FOXRED2	mRNA
FOXRED2	NM_001438724.1	22	-1	36947364	36967214	FOXRED2	mRNA
FOXRED2	NM_001438722.1	22	-1	36947364	36967214	FOXRED2	mRNA
LOC105373020	XR_007090643.1	22	1	36956343	36958173	LOC105373020	lnc_RNA
EIF3D	NR_156418.2	22	-1	36971029	36989335	EIF3D	transcript
EIF3D	NM_003753.4	22	-1	36971029	36989335	EIF3D	mRNA
EIF3D	XM_054326077.1	22	-1	36977470	36989335	EIF3D	mRNA
CACNG2	NR_166440.1	22	-1	37021025	37164438	CACNG2	transcript
CACNG2	NM_001379051.1	22	-1	37021025	37164438	CACNG2	mRNA
CACNG2	NM_006078.5	22	-1	37021025	37164438	CACNG2	mRNA
CACNG2	XM_054324980.1	22	-1	37021025	37030400	CACNG2	mRNA
CACNG2-DT	NR_134623.1	22	1	37164594	37223023	CACNG2-DT	lnc_RNA
LOC124905112	XR_007090644.1	22	-1	37204820	37206986	LOC124905112	lnc_RNA
IFT27	NM_001363003.2	22	-1	37214144	37232056	IFT27	mRNA
IFT27	NM_006860.5	22	-1	37214144	37232056	IFT27	mRNA
IFT27	XM_054324995.1	22	-1	37214144	37232056	IFT27	mRNA
IFT27	NM_001177701.3	22	-1	37214144	37232056	IFT27	mRNA
IFT27	NR_033531.3	22	-1	37228338	37232056	IFT27	transcript
PVALB	NM_002854.3	22	-1	37256575	37275349	PVALB	mRNA
PVALB	NM_001315532.2	22	-1	37256575	37272885	PVALB	mRNA
NCF4-AS1	NR_147197.1	22	-1	37303227	37329452	NCF4-AS1	lnc_RNA
NCF4	XM_054325654.1	22	1	37316866	37336974	NCF4	mRNA
NCF4	NM_013416.4	22	1	37316866	37336974	NCF4	mRNA
NCF4	NM_000631.5	22	1	37316866	37336974	NCF4	mRNA
NCF4	XM_054325656.1	22	1	37316866	37335053	NCF4	mRNA
NCF4	XM_054325653.1	22	1	37317077	37335053	NCF4	mRNA
NCF4	XM_054325655.1	22	1	37317087	37336974	NCF4	mRNA
NCF4	XM_054325651.1	22	1	37317708	37335053	NCF4	mRNA
NCF4	XM_054325652.1	22	1	37317716	37336974	NCF4	mRNA
LOC105373022	XR_007090645.1	22	-1	37346984	37348251	LOC105373022	lnc_RNA
CSF2RB	XM_054325116.1	22	1	37372586	37399383	CSF2RB	mRNA
CSF2RB	NM_001410827.1	22	1	37372586	37399383	CSF2RB	mRNA
CSF2RB	XM_054325119.1	22	1	37372586	37399383	CSF2RB	mRNA
CSF2RB	XM_054325117.1	22	1	37372586	37399383	CSF2RB	mRNA
CSF2RB	NM_000395.3	22	1	37372586	37399383	CSF2RB	mRNA
CSF2RB	XM_054325120.1	22	1	37372586	37399383	CSF2RB	mRNA
LOC105373023	XR_007090646.1	22	-1	37377430	37384935	LOC105373023	lnc_RNA
CSF2RB	XM_054325118.1	22	1	37382233	37399383	CSF2RB	mRNA
LOC124900478	XR_007090647.1	22	-1	37407186	37413781	LOC124900478	lnc_RNA
LL22NC01-81G9.3	NR_038954.1	22	1	37424816	37427740	LL22NC01-81G9.3	lnc_RNA
CIMIP4	NM_178552.4	22	-1	37450704	37467442	CIMIP4	mRNA
CIMIP4	NM_001163857.2	22	-1	37450704	37467442	CIMIP4	mRNA
CIMIP4	XM_054325595.1	22	-1	37450704	37467442	CIMIP4	mRNA
CIMIP4	XM_054325596.1	22	-1	37450704	37467145	CIMIP4	mRNA
TST	NM_001270483.1	22	-1	37470450	37479782	TST	mRNA
TST	NM_003312.6	22	-1	37470456	37479045	TST	mRNA
MPST	NM_021126.8	22	1	37479341	37489414	MPST	mRNA
MPST	NM_001130517.4	22	1	37479341	37489414	MPST	mRNA
MPST	NM_001013436.4	22	1	37479341	37489414	MPST	mRNA
MPST	XM_054325642.1	22	1	37479341	37486698	MPST	mRNA
MPST	XM_054325643.1	22	1	37479341	37486698	MPST	mRNA
MPST	NM_001369904.2	22	1	37479419	37489414	MPST	mRNA
MPST	NM_001369905.2	22	1	37479419	37489414	MPST	mRNA
KCTD17	XR_008485413.1	22	1	37511340	37522988	KCTD17	transcript
KCTD17	NM_001282684.2	22	1	37511340	37522988	KCTD17	mRNA
KCTD17	NM_024681.4	22	1	37511340	37522988	KCTD17	mRNA
KCTD17	XM_054325916.1	22	1	37511340	37522988	KCTD17	mRNA
KCTD17	XM_054325911.1	22	1	37511340	37522988	KCTD17	mRNA
KCTD17	NM_001282685.2	22	1	37511340	37522988	KCTD17	mRNA
KCTD17	NM_001282686.2	22	1	37511340	37522988	KCTD17	mRNA
KCTD17	XM_054325914.1	22	1	37511340	37522122	KCTD17	mRNA
KCTD17	XM_054325915.1	22	1	37511340	37522122	KCTD17	mRNA
KCTD17	XM_054325913.1	22	1	37511340	37521279	KCTD17	mRNA
KCTD17	XM_054325918.1	22	1	37511340	37521279	KCTD17	mRNA
KCTD17	XM_054325919.1	22	1	37511340	37521279	KCTD17	mRNA
KCTD17	XM_054325917.1	22	1	37511340	37521266	KCTD17	mRNA
KCTD17	XM_054325912.1	22	1	37511340	37521154	KCTD17	mRNA
TMPRSS6	XM_054325197.1	22	-1	37525034	37570488	TMPRSS6	mRNA
TMPRSS6	XM_054325199.1	22	-1	37525034	37569645	TMPRSS6	mRNA
TMPRSS6	XM_054325198.1	22	-1	37525034	37569645	TMPRSS6	mRNA
TMPRSS6	NM_001374504.1	22	-1	37525034	37569645	TMPRSS6	mRNA
TMPRSS6	NM_001289000.2	22	-1	37525034	37569645	TMPRSS6	mRNA
TMPRSS6	XM_054325200.1	22	-1	37525034	37569369	TMPRSS6	mRNA
TMPRSS6	NM_001289001.2	22	-1	37525034	37569369	TMPRSS6	mRNA
TMPRSS6	XM_054325196.1	22	-1	37525034	37569369	TMPRSS6	mRNA
TMPRSS6	NM_153609.4	22	-1	37525034	37563585	TMPRSS6	mRNA
IL2RB	NM_001346222.1	22	-1	37585773	37635037	IL2RB	mRNA
IL2RB	NM_001346223.2	22	-1	37585778	37634975	IL2RB	mRNA
IL2RB	NM_000878.5	22	-1	37585778	37609839	IL2RB	mRNA
IL2RB-AS1	NR_199008.1	22	1	37626682	37646742	IL2RB-AS1	lnc_RNA
C1QTNF6	XM_054325060.1	22	-1	37640085	37659343	C1QTNF6	mRNA
C1QTNF6	NM_001365878.1	22	-1	37640085	37659343	C1QTNF6	mRNA
C1QTNF6	XM_054325057.1	22	-1	37640085	37659343	C1QTNF6	mRNA
C1QTNF6	XM_054325061.1	22	-1	37640085	37658617	C1QTNF6	mRNA
C1QTNF6	XM_054325059.1	22	-1	37640085	37658608	C1QTNF6	mRNA
C1QTNF6	XM_054325058.1	22	-1	37640085	37658608	C1QTNF6	mRNA
C1QTNF6	NM_182486.2	22	-1	37640085	37648168	C1QTNF6	mRNA
C1QTNF6	NM_031910.4	22	-1	37640085	37648168	C1QTNF6	mRNA
C1QTNF6	XM_054325056.1	22	-1	37640085	37648051	C1QTNF6	mRNA
SSTR3	XM_054325877.1	22	-1	37664155	37680477	SSTR3	mRNA
SSTR3	XM_054325876.1	22	-1	37664155	37675973	SSTR3	mRNA
SSTR3	NM_001051.5	22	-1	37664155	37672393	SSTR3	mRNA
SSTR3	XM_054325875.1	22	-1	37664155	37672393	SSTR3	mRNA
SSTR3	NM_001278687.2	22	-1	37664155	37670607	SSTR3	mRNA
RAC2	NM_002872.5	22	-1	37685220	37704752	RAC2	mRNA
RAC2	XM_054325803.1	22	-1	37688223	37704752	RAC2	mRNA
LOC107985576	XR_007090648.1	22	-1	37719959	37726046	LOC107985576	lnc_RNA
CYTH4	NM_001318024.2	22	1	37743033	37775859	CYTH4	mRNA
CYTH4	NM_013385.5	22	1	37743033	37775859	CYTH4	mRNA
LOC105373024	XR_007090650.1	22	-1	37771141	37792656	LOC105373024	lnc_RNA
LOC105373024	XR_007090649.1	22	-1	37771141	37792646	LOC105373024	lnc_RNA
LOC105373024	XR_007090651.1	22	-1	37776915	37792656	LOC105373024	lnc_RNA
ELFN2	NR_110512.2	22	-1	37801164	37887955	ELFN2	transcript
LOC100506271	NR_110515.1	22	-1	37812699	37815349	LOC100506271	lnc_RNA
ELFN2	NM_052906.5	22	-1	37828475	37887955	ELFN2	mRNA
LOC124905114	XR_007090652.1	22	1	37840779	37842866	LOC124905114	lnc_RNA
MFNG	NR_029413.2	22	-1	37929523	37947248	MFNG	transcript
MFNG	NM_002405.4	22	-1	37929523	37947248	MFNG	mRNA
MFNG	NM_001166343.2	22	-1	37929523	37947248	MFNG	mRNA
CARD10	NM_014550.4	22	-1	37951227	37980107	CARD10	mRNA
CDC42EP1	NM_152243.3	22	1	38021773	38030667	CDC42EP1	mRNA
LGALS2	NM_006498.3	22	-1	38031510	38041349	LGALS2	mRNA
GGA1	XM_054325510.1	22	1	38068513	38094844	GGA1	mRNA
GGA1	XM_054325509.1	22	1	38069200	38094844	GGA1	mRNA
GGA1	XM_054325514.1	22	1	38069200	38094844	GGA1	mRNA
GGA1	XM_054325512.1	22	1	38069200	38094844	GGA1	mRNA
GGA1	XM_054325517.1	22	1	38069200	38094844	GGA1	mRNA
GGA1	XM_054325521.1	22	1	38069200	38086355	GGA1	mRNA
GGA1	NM_001363771.2	22	1	38070114	38094844	GGA1	mRNA
GGA1	NM_013365.5	22	1	38070114	38094844	GGA1	mRNA
GGA1	NM_001172687.2	22	1	38070114	38094844	GGA1	mRNA
GGA1	NM_001001560.3	22	1	38070114	38094844	GGA1	mRNA
GGA1	XM_054325513.1	22	1	38070220	38094844	GGA1	mRNA
GGA1	XM_054325516.1	22	1	38070221	38094844	GGA1	mRNA
GGA1	XM_054325518.1	22	1	38070260	38094844	GGA1	mRNA
GGA1	NM_001172688.2	22	1	38070320	38094844	GGA1	mRNA
GGA1	XM_054325511.1	22	1	38070331	38094844	GGA1	mRNA
GGA1	XM_054325515.1	22	1	38070451	38094844	GGA1	mRNA
GGA1	XM_054325520.1	22	1	38074313	38094844	GGA1	mRNA
GGA1	XM_054325519.1	22	1	38081114	38094844	GGA1	mRNA
SH3BP1	NM_018957.6	22	1	38100953	38117403	SH3BP1	mRNA
SH3BP1	NM_001350055.2	22	1	38100953	38117403	SH3BP1	mRNA
PDXP-DT	NR_109952.1	22	-1	38103118	38119666	PDXP-DT	lnc_RNA
PDXP	NM_020315.5	22	1	38120012	38128169	PDXP	mRNA
LGALS1	NM_002305.4	22	1	38136888	38141054	LGALS1	mRNA
NOL12	NM_024313.3	22	1	38147595	38154723	NOL12	mRNA
TRIOBP	NM_001039141.3	22	1	38158316	38238088	TRIOBP	mRNA
LOC102724378	NR_160696.1	22	-1	38205829	38207463	LOC102724378	lnc_RNA
LOC102724378	NR_160697.1	22	-1	38205829	38207463	LOC102724378	lnc_RNA
TRIOBP	NM_007032.5	22	1	38207769	38238088	TRIOBP	mRNA
TRIOBP	NM_138632.2	22	1	38207769	38221491	TRIOBP	mRNA
LOC124905159	XR_007090826.1	22	1	38247052	38247159	LOC124905159	snoRNA
H1-0	NM_005318.4	22	1	38266869	38269059	H1-0	mRNA
GCAT	NM_001171690.2	22	1	38269561	38278815	GCAT	mRNA
GCAT	XM_054325311.1	22	1	38269561	38278815	GCAT	mRNA
GCAT	XM_054325304.1	22	1	38269561	38278529	GCAT	mRNA
GCAT	XM_054325305.1	22	1	38269561	38278529	GCAT	mRNA
GCAT	XM_054325308.1	22	1	38269561	38278529	GCAT	mRNA
GCAT	XM_054325309.1	22	1	38269561	38278529	GCAT	mRNA
GCAT	XM_054325306.1	22	1	38269561	38278529	GCAT	mRNA
GCAT	XM_054325307.1	22	1	38269561	38278529	GCAT	mRNA
GCAT	XM_054325310.1	22	1	38269561	38278529	GCAT	mRNA
GCAT	NM_014291.4	22	1	38269561	38278529	GCAT	mRNA
GCAT	XM_054325312.1	22	1	38269561	38278529	GCAT	mRNA
GCAT	XM_054325313.1	22	1	38269561	38278529	GCAT	mRNA
GALR3	NM_003614.2	22	1	38285004	38287108	GALR3	mRNA
ANKRD54	NR_146280.1	22	-1	38292487	38306061	ANKRD54	transcript
ANKRD54	NR_036556.2	22	-1	38292487	38306061	ANKRD54	transcript
ANKRD54	NR_146279.1	22	-1	38292487	38306061	ANKRD54	transcript
ANKRD54	NM_001349853.2	22	-1	38292487	38310946	ANKRD54	mRNA
ANKRD54	XM_054325100.1	22	-1	38292487	38310946	ANKRD54	mRNA
ANKRD54	XM_054325099.1	22	-1	38292487	38306061	ANKRD54	mRNA
ANKRD54	NM_138797.4	22	-1	38292487	38305948	ANKRD54	mRNA
ANKRD54	NM_001363839.1	22	-1	38292487	38305462	ANKRD54	mRNA
ANKRD54	XM_054325104.1	22	-1	38292487	38305462	ANKRD54	mRNA
ANKRD54	XM_054325105.1	22	-1	38292487	38305462	ANKRD54	mRNA
ANKRD54	XM_054325102.1	22	-1	38292487	38305462	ANKRD54	mRNA
ANKRD54	XM_054325103.1	22	-1	38292487	38305462	ANKRD54	mRNA
ANKRD54	XM_054325101.1	22	-1	38294606	38306061	ANKRD54	mRNA
ANKRD54	XR_008485367.1	22	-1	38294676	38306061	ANKRD54	transcript
MIR658	NR_030395.1	22	-1	38305886	38305985	MIR658	primary_transcript
MIR658	unassigned_transcript_3722	22	-1	38305901	38305925	MIR658	miRNA
MIR659	NR_030396.1	22	-1	38309283	38309379	MIR659	primary_transcript
MIR659	unassigned_transcript_3723	22	-1	38309298	38309319	MIR659	miRNA
MIR659	unassigned_transcript_3724	22	-1	38309337	38309358	MIR659	miRNA
EIF3L	NM_016091.4	22	1	38311024	38351034	EIF3L	mRNA
EIF3L	XM_054325671.1	22	1	38311024	38351034	EIF3L	mRNA
EIF3L	NM_001242923.2	22	1	38311024	38351034	EIF3L	mRNA
EIF3L	NM_001363785.2	22	1	38311024	38351034	EIF3L	mRNA
EIF3L	XM_054325672.1	22	1	38312882	38351034	EIF3L	mRNA
EIF3L	XM_054325673.1	22	1	38312885	38351034	EIF3L	mRNA
MICALL1	XM_054326059.1	22	1	38367925	38404449	MICALL1	mRNA
MICALL1	NM_001410818.1	22	1	38367925	38404449	MICALL1	mRNA
MICALL1	XM_054326060.1	22	1	38367925	38404449	MICALL1	mRNA
MICALL1	XM_054326061.1	22	1	38367925	38404449	MICALL1	mRNA
MICALL1	NM_001410819.1	22	1	38367925	38404449	MICALL1	mRNA
MICALL1	NM_033386.4	22	1	38367925	38404449	MICALL1	mRNA
MICALL1	XM_054326062.1	22	1	38367925	38404449	MICALL1	mRNA
MICALL1	NM_001410820.1	22	1	38367925	38404449	MICALL1	mRNA
MICALL1	XM_054326064.1	22	1	38367925	38404449	MICALL1	mRNA
MICALL1	XM_054326065.1	22	1	38367925	38404449	MICALL1	mRNA
MICALL1	XM_054326066.1	22	1	38367925	38388567	MICALL1	mRNA
MICALL1	XM_054326063.1	22	1	38368459	38404449	MICALL1	mRNA
C22orf23	NM_001207062.1	22	-1	38404677	38415276	C22orf23	mRNA
C22orf23	XM_054326034.1	22	-1	38404677	38415276	C22orf23	mRNA
C22orf23	XM_054326036.1	22	-1	38404677	38415208	C22orf23	mRNA
C22orf23	NM_032561.5	22	-1	38404677	38415208	C22orf23	mRNA
C22orf23	XM_054326033.1	22	-1	38405356	38415276	C22orf23	mRNA
C22orf23	XM_054326035.1	22	-1	38405356	38415208	C22orf23	mRNA
C22orf23	XM_054326032.1	22	-1	38405356	38415208	C22orf23	mRNA
POLR2F	NM_001363825.1	22	1	38415270	38503533	POLR2F	mRNA
POLR2F	NR_125371.2	22	1	38415306	38430930	POLR2F	transcript
POLR2F	NM_001301130.2	22	1	38415306	38503533	POLR2F	mRNA
POLR2F	NM_001301131.2	22	1	38415306	38503533	POLR2F	mRNA
POLR2F	NM_001301129.2	22	1	38415306	38430930	POLR2F	mRNA
POLR2F	NM_021974.5	22	1	38415306	38430930	POLR2F	mRNA
MIR6820	NR_106878.1	22	1	38429181	38429242	MIR6820	primary_transcript
MIR6820	unassigned_transcript_3725	22	1	38429186	38429204	MIR6820	miRNA
MIR6820	unassigned_transcript_3726	22	1	38429221	38429242	MIR6820	miRNA
LOC128966694	XM_054326266.1	22	1	38433915	38452695	LOC128966694	mRNA
SOX10	NM_006941.4	22	-1	38433934	38446177	SOX10	mRNA
MIR4534	NR_039759.1	22	1	38450411	38450470	MIR4534	primary_transcript
MIR4534	unassigned_transcript_3727	22	1	38450446	38450462	MIR4534	miRNA
POLR2F-AS1	NR_199596.1	22	-1	38493780	38495836	POLR2F-AS1	lnc_RNA
PICK1	NM_001039583.1	22	1	38518878	38537327	PICK1	mRNA
PICK1	XM_054326142.1	22	1	38518878	38537327	PICK1	mRNA
PICK1	NM_001039584.1	22	1	38518878	38537327	PICK1	mRNA
PICK1	XM_054326143.1	22	1	38518878	38537327	PICK1	mRNA
PICK1	NM_012407.4	22	1	38519027	38537327	PICK1	mRNA
PICK1	XM_054326141.1	22	1	38519027	38537327	PICK1	mRNA
PICK1	XM_054326144.1	22	1	38519403	38537327	PICK1	mRNA
PICK1	XM_054326146.1	22	1	38519403	38537327	PICK1	mRNA
PICK1	XM_054326145.1	22	1	38529700	38537327	PICK1	mRNA
SLC16A8	XM_054325362.1	22	-1	38539760	38544663	SLC16A8	mRNA
