LINC01986	NR_110824.1	3	1	3392	16126	LINC01986	lnc_RNA
LOC105374039	XR_007073222.1	3	1	114085282	114262815	LOC105374039	lnc_RNA
LOC105374039	XR_007073221.1	3	1	114085282	114201932	LOC105374039	lnc_RNA
LOC105374039	XR_007073223.1	3	1	114085282	114088021	LOC105374039	lnc_RNA
CD96	XR_008486619.1	3	1	114263009	114386816	CD96	transcript
CD96	XR_008486618.1	3	1	114263009	114386816	CD96	transcript
CD96	XR_008486617.1	3	1	114263009	114386816	CD96	transcript
CD96	XR_008486621.1	3	1	114263009	114386816	CD96	transcript
CD96	XR_008486622.1	3	1	114263009	114386816	CD96	transcript
CD96	XR_008486624.1	3	1	114263009	114386816	CD96	transcript
CD96	XR_008486623.1	3	1	114263009	114386816	CD96	transcript
CD96	XR_008486625.1	3	1	114263009	114386816	CD96	transcript
CD96	NR_134917.2	3	1	114263009	114386816	CD96	transcript
CD96	XR_008486620.1	3	1	114263009	114381353	CD96	transcript
CD96	NM_198196.3	3	1	114263009	114373186	CD96	mRNA
CD96	XM_054344908.1	3	1	114263009	114373186	CD96	mRNA
CD96	NM_005816.5	3	1	114263009	114373186	CD96	mRNA
CD96	NM_001410800.1	3	1	114263009	114373186	CD96	mRNA
CD96	NM_001318889.2	3	1	114263009	114327894	CD96	mRNA
ZBED2	NM_024508.5	3	-1	114313709	114316155	ZBED2	mRNA
CD96	XM_054344909.1	3	1	114316217	114373186	CD96	mRNA
PLCXD2	NM_001413064.1	3	1	114395502	114447848	PLCXD2	mRNA
PLCXD2-AS1	NR_046733.1	3	-1	114397092	114398259	PLCXD2-AS1	lnc_RNA
PHLDB2	NM_001134437.2	3	1	114453343	114697610	PHLDB2	mRNA
LOC107984087	XR_007073723.1	3	-1	114504467	114581843	LOC107984087	lnc_RNA
PHLDB2	NM_145753.2	3	1	114580207	114697610	PHLDB2	mRNA
PHLDB2	NM_001134438.2	3	1	114580292	114697610	PHLDB2	mRNA
PHLDB2	NM_001134439.2	3	1	114580854	114697610	PHLDB2	mRNA
ABHD10	NR_073570.2	3	1	114700126	114714476	ABHD10	transcript
ABHD10	NR_073571.2	3	1	114700126	114714476	ABHD10	transcript
ABHD10	NM_001272069.2	3	1	114700126	114714476	ABHD10	mRNA
ABHD10	NM_018394.4	3	1	114700126	114714476	ABHD10	mRNA
TAGLN3	NM_013259.3	3	1	114720030	114734995	TAGLN3	mRNA
TAGLN3	NM_001008272.2	3	1	114720030	114734995	TAGLN3	mRNA
TAGLN3	NM_001008273.2	3	1	114720441	114734995	TAGLN3	mRNA
TMPRSS7	NM_001395507.1	3	1	114755830	114802379	TMPRSS7	mRNA
TMPRSS7	XM_054346430.1	3	1	114760395	114802379	TMPRSS7	mRNA
TMPRSS7	NR_026734.1	3	1	114760711	114802379	TMPRSS7	transcript
TMPRSS7	NM_001042575.2	3	1	114760711	114802379	TMPRSS7	mRNA
TMPRSS7	NM_001366279.2	3	1	114764072	114802379	TMPRSS7	mRNA
C3orf52	XR_008486793.1	3	1	114807509	114857494	C3orf52	transcript
C3orf52	XR_008486794.1	3	1	114807509	114857494	C3orf52	transcript
C3orf52	NM_024616.3	3	1	114807509	114839325	C3orf52	mRNA
C3orf52	NM_001171747.2	3	1	114807509	114839325	C3orf52	mRNA
MIR567	NR_030292.1	3	1	114833916	114834013	MIR567	primary_transcript
MIR567	unassigned_transcript_737	3	1	114833931	114833953	MIR567	miRNA
GCSAM	NM_001190260.2	3	-1	114841954	114854363	GCSAM	mRNA
GCSAM	NM_152785.5	3	-1	114841954	114854363	GCSAM	mRNA
GCSAM	NM_001190259.2	3	-1	114841954	114854363	GCSAM	mRNA
GCSAM	XM_054346011.1	3	-1	114841956	114854363	GCSAM	mRNA
GCSAM	XM_054346010.1	3	-1	114841956	114854363	GCSAM	mRNA
GCSAM	XM_054346012.1	3	-1	114841956	114854363	GCSAM	mRNA
TBILA	NR_157393.1	3	1	114854538	114856474	TBILA	lnc_RNA
SLC9C1	NR_135297.2	3	-1	114862010	115015274	SLC9C1	transcript
SLC9C1	XM_054346315.1	3	-1	114862010	115015274	SLC9C1	mRNA
SLC9C1	NM_001320531.2	3	-1	114862010	115015274	SLC9C1	mRNA
SLC9C1	XM_054346317.1	3	-1	114862010	115015274	SLC9C1	mRNA
SLC9C1	XM_054346318.1	3	-1	114862010	115015274	SLC9C1	mRNA
SLC9C1	XM_054346316.1	3	-1	114862010	115015274	SLC9C1	mRNA
SLC9C1	NM_183061.3	3	-1	114862010	115015274	SLC9C1	mRNA
SLC9C1	XM_054346314.1	3	-1	114862010	115007938	SLC9C1	mRNA
SLC9C1	XM_054346322.1	3	-1	114862010	114987398	SLC9C1	mRNA
SLC9C1	XM_054346321.1	3	-1	114903245	115015274	SLC9C1	mRNA
SLC9C1	XM_054346320.1	3	-1	114911466	115015274	SLC9C1	mRNA
SLC9C1	XM_054346319.1	3	-1	114911466	115015274	SLC9C1	mRNA
SLC9C1	XM_054346323.1	3	-1	114923394	115015274	SLC9C1	mRNA
SLC9C1	XM_054346324.1	3	-1	114935926	115015274	SLC9C1	mRNA
LOC105374042	NR_147411.1	3	1	115023533	115053816	LOC105374042	lnc_RNA
CD200	NM_001365854.1	3	1	115053635	115083861	CD200	mRNA
CD200	NM_001365853.1	3	1	115053635	115083861	CD200	mRNA
CD200	NM_001365855.1	3	1	115053635	115083861	CD200	mRNA
CD200	NR_158642.1	3	1	115054217	115083861	CD200	transcript
CD200	NM_001365852.1	3	1	115054217	115083861	CD200	mRNA
CD200	NM_001004196.4	3	1	115054217	115083861	CD200	mRNA
CD200	NM_005944.7	3	1	115054217	115083861	CD200	mRNA
CD200	NM_001318826.2	3	1	115054217	115083861	CD200	mRNA
CD200	NM_001318828.2	3	1	115054217	115083861	CD200	mRNA
CD200	NM_001318830.2	3	1	115054217	115083861	CD200	mRNA
CD200	NM_001365851.2	3	1	115054217	115071080	CD200	mRNA
LOC105374041	XR_007073724.1	3	-1	115094355	115125443	LOC105374041	lnc_RNA
LOC105374041	XR_007073725.1	3	-1	115101091	115125443	LOC105374041	lnc_RNA
BTLA	XM_054345352.1	3	-1	115185008	115220789	BTLA	mRNA
BTLA	XM_054345354.1	3	-1	115185008	115220783	BTLA	mRNA
BTLA	XM_054345353.1	3	-1	115185008	115220778	BTLA	mRNA
BTLA	NM_001085357.2	3	-1	115185008	115220524	BTLA	mRNA
BTLA	NM_181780.4	3	-1	115185008	115220524	BTLA	mRNA
BTLA	XM_054345351.1	3	-1	115185008	115220524	BTLA	mRNA
ATG3	NM_022488.5	3	-1	115253546	115282997	ATG3	mRNA
ATG3	NM_001278712.2	3	-1	115253546	115282997	ATG3	mRNA
SLC35A5	NM_001348906.2	3	1	115282355	115306614	SLC35A5	mRNA
SLC35A5	NM_001348905.2	3	1	115282715	115306614	SLC35A5	mRNA
SLC35A5	NM_017945.5	3	1	115283080	115306614	SLC35A5	mRNA
SLC35A5	NM_001348910.2	3	1	115283080	115306614	SLC35A5	mRNA
SLC35A5	NM_001348911.2	3	1	115283080	115306614	SLC35A5	mRNA
SLC35A5	NM_001348909.2	3	1	115283080	115306614	SLC35A5	mRNA
SLC35A5	NM_001348908.2	3	1	115283080	115306614	SLC35A5	mRNA
SLC35A5	NM_001348907.2	3	1	115283080	115306614	SLC35A5	mRNA
CCDC80	NM_199512.3	3	-1	115317839	115362183	CCDC80	mRNA
CCDC80	NM_199511.3	3	-1	115317839	115362183	CCDC80	mRNA
LINC02042	NR_110017.1	3	-1	115457768	115470302	LINC02042	lnc_RNA
MIR9900	NR_162092.1	3	1	115458408	115458500	MIR9900	primary_transcript
MIR9900	unassigned_transcript_738	3	1	115458459	115458479	MIR9900	miRNA
CD200R1L-AS1	NR_149026.1	3	1	115523430	115541150	CD200R1L-AS1	lnc_RNA
CD200R1L-AS1	NR_149027.1	3	1	115523430	115541150	CD200R1L-AS1	lnc_RNA
CD200R1L	NR_178042.1	3	-1	115536646	115567808	CD200R1L	transcript
CD200R1L	NR_178043.1	3	-1	115536646	115567808	CD200R1L	transcript
CD200R1L	NR_178044.1	3	-1	115536646	115567808	CD200R1L	transcript
CD200R1	NM_170780.3	3	-1	115642153	115696046	CD200R1	mRNA
CD200R1	NM_138806.4	3	-1	115642153	115696046	CD200R1	mRNA
CD200R1	NM_138940.3	3	-1	115649864	115696046	CD200R1	mRNA
CD200R1	NM_138939.3	3	-1	115649864	115696046	CD200R1	mRNA
GTPBP8	NM_014170.4	3	1	115711946	115722926	GTPBP8	mRNA
GTPBP8	NM_138485.2	3	1	115711946	115722926	GTPBP8	mRNA
GTPBP8	XM_054346366.1	3	1	115711946	115717892	GTPBP8	mRNA
RMP64	NR_134969.2	3	-1	115723401	115740627	RMP64	transcript
RMP64	NM_001319110.2	3	-1	115723401	115740627	RMP64	mRNA
RMP64	NM_001319112.2	3	-1	115723401	115740627	RMP64	mRNA
RMP64	NM_001319111.2	3	-1	115723401	115740627	RMP64	mRNA
RMP64	NM_001319115.2	3	-1	115723401	115740627	RMP64	mRNA
RMP64	NM_001319114.2	3	-1	115723401	115740627	RMP64	mRNA
RMP64	NM_001319109.2	3	-1	115723401	115740627	RMP64	mRNA
RMP64	NM_015412.4	3	-1	115723401	115740627	RMP64	mRNA
RMP64	XM_054346026.1	3	-1	115723401	115740627	RMP64	mRNA
RMP64	XM_054346027.1	3	-1	115723401	115734992	RMP64	mRNA
RMP64	XM_054346028.1	3	-1	115729130	115740627	RMP64	mRNA
NEPRO-AS1	NR_186661.1	3	1	115740474	115905367	NEPRO-AS1	lnc_RNA
NEPRO-AS1	NR_186663.1	3	1	115740474	115905367	NEPRO-AS1	lnc_RNA
NEPRO-AS1	NR_186662.1	3	1	115740474	115905367	NEPRO-AS1	lnc_RNA
NEPRO-AS1	NR_186660.1	3	1	115740474	115865370	NEPRO-AS1	lnc_RNA
NEPRO-AS1	NR_186659.1	3	1	115740474	115865370	NEPRO-AS1	lnc_RNA
NEPRO-AS1	NR_186656.1	3	1	115740474	115834006	NEPRO-AS1	lnc_RNA
NEPRO-AS1	NR_186655.1	3	1	115740474	115834006	NEPRO-AS1	lnc_RNA
NEPRO-AS1	NR_186657.1	3	1	115740474	115834006	NEPRO-AS1	lnc_RNA
NEPRO-AS1	NR_186658.1	3	1	115740474	115834006	NEPRO-AS1	lnc_RNA
NEPRO-AS1	NR_186654.1	3	1	115740474	115811903	NEPRO-AS1	lnc_RNA
NEPRO-AS1	NR_186652.1	3	1	115740474	115811903	NEPRO-AS1	lnc_RNA
NEPRO-AS1	NR_186653.1	3	1	115740474	115811903	NEPRO-AS1	lnc_RNA
NEPRO-AS1	NR_186651.1	3	1	115740474	115744835	NEPRO-AS1	lnc_RNA
LOLI1	NR_189285.1	3	-1	115771868	115825379	LOLI1	lnc_RNA
LOC124906268	XR_007073729.1	3	1	115844223	115848409	LOC124906268	lnc_RNA
LINC02044	NR_110823.1	3	-1	115863279	115888670	LINC02044	lnc_RNA
BOC	NM_001378075.1	3	1	115932521	116008527	BOC	mRNA
BOC	NM_001378073.1	3	1	115932521	116008527	BOC	mRNA
BOC	NM_001387925.1	3	1	115932521	116008527	BOC	mRNA
BOC	XM_054348348.1	3	1	115932521	116008527	BOC	mRNA
BOC	NM_001378074.1	3	1	115932521	116008527	BOC	mRNA
BOC	NM_033254.4	3	1	115932521	116008527	BOC	mRNA
BOC	NM_001387924.1	3	1	115932521	116008527	BOC	mRNA
BOC	NM_001387927.1	3	1	115932521	116002421	BOC	mRNA
BOC	NM_001387926.1	3	1	115932521	116002421	BOC	mRNA
BOC	NM_001387929.1	3	1	115932521	115996739	BOC	mRNA
BOC	NM_001387930.1	3	1	115932521	115996739	BOC	mRNA
BOC	NM_001301867.2	3	1	115932521	115973069	BOC	mRNA
BOC	NM_001387922.1	3	1	115932521	115973069	BOC	mRNA
BOC	NR_170866.1	3	1	115933080	116008527	BOC	transcript
BOC	NM_001301861.2	3	1	115933080	116008527	BOC	mRNA
BOC	XM_054348350.1	3	1	115933080	116008527	BOC	mRNA
BOC	NM_001387919.1	3	1	115933080	116008527	BOC	mRNA
BOC	NM_001387920.1	3	1	115933080	116008527	BOC	mRNA
BOC	NM_001387921.1	3	1	115933080	116008527	BOC	mRNA
BOC	NM_001387928.1	3	1	115933080	116002421	BOC	mRNA
BOC	NM_001387932.1	3	1	115933080	115992749	BOC	mRNA
BOC	NM_001387923.1	3	1	115933080	115973069	BOC	mRNA
BOC	XM_054348351.1	3	1	115933513	116008527	BOC	mRNA
BOC	XM_054348336.1	3	1	115937149	116008527	BOC	mRNA
BOC	XM_054348343.1	3	1	115937149	116008527	BOC	mRNA
BOC	XM_054348339.1	3	1	115937149	116008527	BOC	mRNA
BOC	XM_054348344.1	3	1	115937149	116008527	BOC	mRNA
BOC	XM_054348340.1	3	1	115937149	116008527	BOC	mRNA
BOC	XM_054348345.1	3	1	115937149	116008527	BOC	mRNA
BOC	XM_054348342.1	3	1	115937149	116008527	BOC	mRNA
BOC	XM_054348346.1	3	1	115937149	116008527	BOC	mRNA
BOC	XM_054348349.1	3	1	115937149	116008527	BOC	mRNA
BOC	XM_054348352.1	3	1	115937149	116008527	BOC	mRNA
BOC	XM_054348353.1	3	1	115937149	116008527	BOC	mRNA
BOC	XM_054348337.1	3	1	115937149	116008527	BOC	mRNA
BOC	XM_054348347.1	3	1	115937149	116008527	BOC	mRNA
BOC	XM_054348354.1	3	1	115937149	116006628	BOC	mRNA
BOC	XM_054348341.1	3	1	115937150	116008527	BOC	mRNA
BOC	XM_054348355.1	3	1	115937158	116008527	BOC	mRNA
BOC	XM_054348356.1	3	1	115937249	115972656	BOC	mRNA
BOC	XM_054348338.1	3	1	115937251	116008527	BOC	mRNA
SPICE1-CFAP44	NR_183046.1	3	-1	116007998	116236319	SPICE1-CFAP44	lnc_RNA
SPICE1-CFAP44	NR_183045.1	3	-1	116007998	116236319	SPICE1-CFAP44	lnc_RNA
SPICE1-CFAP44	NR_183050.1	3	-1	116007998	116236319	SPICE1-CFAP44	lnc_RNA
SPICE1-CFAP44	NR_183049.1	3	-1	116007998	116236319	SPICE1-CFAP44	lnc_RNA
SPICE1-CFAP44	NR_183048.1	3	-1	116007998	116236319	SPICE1-CFAP44	lnc_RNA
SPICE1-CFAP44	NR_183047.1	3	-1	116007998	116236005	SPICE1-CFAP44	lnc_RNA
CFAP44	NM_001164496.2	3	-1	116007998	116162636	CFAP44	mRNA
CFAP44	NM_018338.3	3	-1	116084005	116162657	CFAP44	mRNA
CFAP44-AS1	NR_046728.1	3	1	116125139	116155133	CFAP44-AS1	lnc_RNA
SPICE1-CFAP44	NR_183051.1	3	-1	116144901	116236319	SPICE1-CFAP44	lnc_RNA
SPICE1-CFAP44	NR_183056.1	3	-1	116144901	116236319	SPICE1-CFAP44	lnc_RNA
SPICE1-CFAP44	NR_183052.1	3	-1	116144901	116236319	SPICE1-CFAP44	lnc_RNA
SPICE1-CFAP44	NR_183053.1	3	-1	116144901	116236319	SPICE1-CFAP44	lnc_RNA
SPICE1-CFAP44	NR_183054.1	3	-1	116144901	116236319	SPICE1-CFAP44	lnc_RNA
SPICE1-CFAP44	NR_183055.1	3	-1	116144901	116236319	SPICE1-CFAP44	lnc_RNA
MIR8076	NR_107043.1	3	-1	116153260	116153342	MIR8076	primary_transcript
MIR8076	unassigned_transcript_739	3	-1	116153270	116153293	MIR8076	miRNA
SPICE1	NR_170870.1	3	-1	116163861	116236319	SPICE1	transcript
SPICE1	NM_001331078.2	3	-1	116163861	116236319	SPICE1	mRNA
SPICE1	NM_144718.4	3	-1	116163861	116236319	SPICE1	mRNA
SPICE1	NM_001331079.2	3	-1	116163861	116236319	SPICE1	mRNA
SPICE1	NM_001387939.1	3	-1	116163861	116236319	SPICE1	mRNA
SIDT1	NR_136280.2	3	1	116253714	116350739	SIDT1	transcript
SIDT1	NR_136282.2	3	1	116253714	116350739	SIDT1	transcript
SIDT1	NR_136283.2	3	1	116253714	116350739	SIDT1	transcript
SIDT1	NR_136281.2	3	1	116253714	116350739	SIDT1	transcript
SIDT1	NR_136284.2	3	1	116253714	116350739	SIDT1	transcript
SIDT1	NR_136285.2	3	1	116253714	116350739	SIDT1	transcript
SIDT1	XM_054346970.1	3	1	116253714	116358275	SIDT1	mRNA
SIDT1	NM_001322299.2	3	1	116253714	116350739	SIDT1	mRNA
SIDT1	NM_001322294.2	3	1	116253714	116350739	SIDT1	mRNA
SIDT1	NM_001308350.2	3	1	116253714	116350739	SIDT1	mRNA
SIDT1	XM_054346973.1	3	1	116253714	116350739	SIDT1	mRNA
SIDT1	XM_054346969.1	3	1	116253714	116350739	SIDT1	mRNA
SIDT1	XM_054346974.1	3	1	116253714	116350739	SIDT1	mRNA
SIDT1	NM_017699.3	3	1	116253714	116350739	SIDT1	mRNA
SIDT1	XM_054346975.1	3	1	116253714	116350739	SIDT1	mRNA
SIDT1	NM_001322298.2	3	1	116253714	116350739	SIDT1	mRNA
SIDT1	NM_001322295.2	3	1	116253714	116350739	SIDT1	mRNA
SIDT1	XM_054346971.1	3	1	116253714	116350739	SIDT1	mRNA
SIDT1	XM_054346978.1	3	1	116253714	116350739	SIDT1	mRNA
SIDT1	XM_054346972.1	3	1	116253714	116350739	SIDT1	mRNA
SIDT1	XM_054346979.1	3	1	116253714	116350739	SIDT1	mRNA
SIDT1	NM_001322300.2	3	1	116253714	116350739	SIDT1	mRNA
SIDT1	NM_001322296.2	3	1	116253714	116350739	SIDT1	mRNA
SIDT1	XM_054346976.1	3	1	116253714	116350739	SIDT1	mRNA
SIDT1	XM_054346977.1	3	1	116253714	116350739	SIDT1	mRNA
SIDT1	XM_054346980.1	3	1	116253714	116350739	SIDT1	mRNA
SIDT1	NM_001322297.2	3	1	116253714	116350739	SIDT1	mRNA
SIDT1	XM_054346984.1	3	1	116253714	116332263	SIDT1	mRNA
SIDT1	XM_054346981.1	3	1	116288691	116350739	SIDT1	mRNA
SIDT1	XM_054346982.1	3	1	116302514	116350739	SIDT1	mRNA
SIDT1	XM_054346983.1	3	1	116302514	116350739	SIDT1	mRNA
SIDT1-AS1	NR_046729.1	3	-1	116309901	116312212	SIDT1-AS1	lnc_RNA
MIR4446	NR_039648.1	3	1	116316036	116316102	MIR4446	primary_transcript
MIR4446	unassigned_transcript_740	3	1	116316043	116316064	MIR4446	miRNA
MIR4446	unassigned_transcript_741	3	1	116316078	116316099	MIR4446	miRNA
SIDT1	XM_054346985.1	3	1	116325219	116350739	SIDT1	mRNA
USF3	NR_111981.2	3	-1	116369551	116417840	USF3	transcript
USF3	XM_054345664.1	3	-1	116369551	116417840	USF3	mRNA
USF3	XM_054345662.1	3	-1	116369551	116417840	USF3	mRNA
USF3	XM_054345663.1	3	-1	116369551	116417840	USF3	mRNA
USF3	NM_001009899.4	3	-1	116369551	116417840	USF3	mRNA
NAA50	NM_001308445.2	3	-1	116437658	116467450	NAA50	mRNA
NAA50	NM_025146.4	3	-1	116437658	116467450	NAA50	mRNA
ATP6V1A	XM_054346838.1	3	1	116467516	116533252	ATP6V1A	mRNA
ATP6V1A	XM_054346840.1	3	1	116468240	116533252	ATP6V1A	mRNA
ATP6V1A	NM_001690.4	3	1	116468240	116533252	ATP6V1A	mRNA
ATP6V1A	XM_054346839.1	3	1	116485387	116533252	ATP6V1A	mRNA
GRAMD1C	XM_054346955.1	3	1	116549379	116668438	GRAMD1C	mRNA
GRAMD1C	NM_017577.5	3	1	116559970	116668438	GRAMD1C	mRNA
GRAMD1C	XM_054346956.1	3	1	116559970	116668438	GRAMD1C	mRNA
GRAMD1C	XM_054346957.1	3	1	116611145	116668438	GRAMD1C	mRNA
GRAMD1C	NM_001172105.2	3	1	116618701	116668438	GRAMD1C	mRNA
GRAMD1C	XM_054346958.1	3	1	116618701	116668438	GRAMD1C	mRNA
ZDHHC23	XR_008486687.1	3	1	116669165	116719588	ZDHHC23	transcript
ZDHHC23	XR_008486688.1	3	1	116669165	116713497	ZDHHC23	transcript
ZDHHC23	XR_008486686.1	3	1	116669165	116713494	ZDHHC23	transcript
ZDHHC23	XR_008486685.1	3	1	116669165	116708864	ZDHHC23	transcript
ZDHHC23	XR_008486690.1	3	1	116669165	116699645	ZDHHC23	transcript
ZDHHC23	XR_008486683.1	3	1	116669165	116684637	ZDHHC23	transcript
ZDHHC23	XR_008486689.1	3	1	116669165	116684637	ZDHHC23	transcript
ZDHHC23	XR_008486684.1	3	1	116669165	116684637	ZDHHC23	transcript
ZDHHC23	XR_008486692.1	3	1	116669165	116684637	ZDHHC23	transcript
ZDHHC23	XR_008486691.1	3	1	116669165	116684637	ZDHHC23	transcript
ZDHHC23	XR_008486693.1	3	1	116669165	116684637	ZDHHC23	transcript
ZDHHC23	XM_054345992.1	3	1	116669165	116699974	ZDHHC23	mRNA
ZDHHC23	XM_054345991.1	3	1	116669165	116699974	ZDHHC23	mRNA
ZDHHC23	XM_054345996.1	3	1	116669165	116684637	ZDHHC23	mRNA
ZDHHC23	XM_054345989.1	3	1	116669165	116684637	ZDHHC23	mRNA
ZDHHC23	XM_054345999.1	3	1	116669165	116684637	ZDHHC23	mRNA
ZDHHC23	XM_054346005.1	3	1	116669165	116684637	ZDHHC23	mRNA
ZDHHC23	XM_054345988.1	3	1	116669165	116684637	ZDHHC23	mRNA
ZDHHC23	XM_054346000.1	3	1	116669165	116684637	ZDHHC23	mRNA
ZDHHC23	XM_054346002.1	3	1	116669165	116684637	ZDHHC23	mRNA
ZDHHC23	XM_054345993.1	3	1	116669165	116684637	ZDHHC23	mRNA
ZDHHC23	XM_054345995.1	3	1	116669165	116684637	ZDHHC23	mRNA
ZDHHC23	XM_054345994.1	3	1	116669165	116684637	ZDHHC23	mRNA
ZDHHC23	XM_054345998.1	3	1	116669165	116684637	ZDHHC23	mRNA
ZDHHC23	XM_054345987.1	3	1	116669165	116684637	ZDHHC23	mRNA
ZDHHC23	XM_054345997.1	3	1	116669165	116684637	ZDHHC23	mRNA
ZDHHC23	XM_054346001.1	3	1	116669165	116684637	ZDHHC23	mRNA
ZDHHC23	NM_001363952.1	3	1	116669165	116684637	ZDHHC23	mRNA
ZDHHC23	XM_054345990.1	3	1	116669165	116684637	ZDHHC23	mRNA
ZDHHC23	XM_054346003.1	3	1	116669165	116684637	ZDHHC23	mRNA
ZDHHC23	NR_135271.2	3	1	116669277	116684637	ZDHHC23	transcript
ZDHHC23	NM_001320466.2	3	1	116669277	116684637	ZDHHC23	mRNA
ZDHHC23	NM_001320468.2	3	1	116669277	116684637	ZDHHC23	mRNA
ZDHHC23	NM_001320467.2	3	1	116669277	116684637	ZDHHC23	mRNA
ZDHHC23	NM_173570.5	3	1	116669277	116684637	ZDHHC23	mRNA
ZDHHC23	XM_054346004.1	3	1	116669756	116684637	ZDHHC23	mRNA
CCDC191	NR_148531.3	3	-1	116685401	116777801	CCDC191	transcript
CCDC191	XM_054347397.1	3	-1	116685401	116777888	CCDC191	mRNA
CCDC191	NM_001353767.2	3	-1	116685401	116777888	CCDC191	mRNA
CCDC191	XM_054347400.1	3	-1	116685401	116777888	CCDC191	mRNA
CCDC191	XM_054347401.1	3	-1	116685401	116777888	CCDC191	mRNA
CCDC191	XM_054347396.1	3	-1	116685401	116777888	CCDC191	mRNA
CCDC191	NM_001353766.3	3	-1	116685401	116777801	CCDC191	mRNA
CCDC191	NM_020817.2	3	-1	116685401	116777801	CCDC191	mRNA
CCDC191	XM_054347399.1	3	-1	116685401	116775699	CCDC191	mRNA
CCDC191	XM_054347398.1	3	-1	116685401	116775699	CCDC191	mRNA
CCDC191	XM_054347402.1	3	-1	116685401	116756303	CCDC191	mRNA
CCDC191	XM_054347403.1	3	-1	116685401	116740028	CCDC191	mRNA
LOC105374048	XR_007073730.1	3	1	116722951	116739958	LOC105374048	lnc_RNA
QTRT2	NM_024638.4	3	1	116778012	116809687	QTRT2	mRNA
QTRT2	NM_001256835.2	3	1	116778012	116809687	QTRT2	mRNA
QTRT2	NM_001256837.2	3	1	116778012	116809687	QTRT2	mRNA
QTRT2	NM_001256836.2	3	1	116778012	116809687	QTRT2	mRNA
QTRT2	XM_054347883.1	3	1	116778012	116803995	QTRT2	mRNA
QTRT2	XM_054347885.1	3	1	116778274	116809687	QTRT2	mRNA
QTRT2	XM_054347882.1	3	1	116786506	116809687	QTRT2	mRNA
QTRT2	XM_054347884.1	3	1	116786681	116809687	QTRT2	mRNA
DRD3	NM_033663.6	3	-1	116848840	116900027	DRD3	mRNA
DRD3	NM_000796.6	3	-1	116848840	116900027	DRD3	mRNA
DRD3	NM_001282563.2	3	-1	116849912	116920342	DRD3	mRNA
DRD3	NM_001290809.1	3	-1	116849912	116899751	DRD3	mRNA
ZNF80	NM_007136.4	3	-1	116955563	116958509	ZNF80	mRNA
TIGIT	XM_054345653.1	3	1	117011991	117031081	TIGIT	mRNA
TIGIT	NM_173799.4	3	1	117014923	117031081	TIGIT	mRNA
TIGIT	XM_054345652.1	3	1	117014923	117031081	TIGIT	mRNA
TIGIT	XM_054345654.1	3	1	117016801	117031081	TIGIT	mRNA
ZBTB20	NR_121662.3	3	-1	117035293	117621117	ZBTB20	transcript
ZBTB20	NM_015642.7	3	-1	117035293	117867765	ZBTB20	mRNA
ZBTB20	NM_001348801.3	3	-1	117035293	117867765	ZBTB20	mRNA
ZBTB20	NM_001348800.3	3	-1	117035293	117867765	ZBTB20	mRNA
ZBTB20	NM_001348803.3	3	-1	117035293	117867765	ZBTB20	mRNA
ZBTB20	NM_001348802.3	3	-1	117035293	117867765	ZBTB20	mRNA
ZBTB20	NM_001348804.3	3	-1	117035293	117820781	ZBTB20	mRNA
ZBTB20	NM_001348805.3	3	-1	117035293	117820781	ZBTB20	mRNA
ZBTB20	NM_001164343.2	3	-1	117035293	117791878	ZBTB20	mRNA
ZBTB20	NM_001164345.4	3	-1	117035293	117479612	ZBTB20	mRNA
ZBTB20	NM_001164344.4	3	-1	117035293	117479612	ZBTB20	mRNA
ZBTB20	NM_001393396.1	3	-1	117035293	117466788	ZBTB20	mRNA
ZBTB20	NM_001393393.1	3	-1	117035293	117466788	ZBTB20	mRNA
ZBTB20	NM_001393394.1	3	-1	117035293	117466788	ZBTB20	mRNA
ZBTB20	NM_001393395.1	3	-1	117035293	117466788	ZBTB20	mRNA
ZBTB20	NM_001164346.2	3	-1	117035293	117345742	ZBTB20	mRNA
ZBTB20	NM_001164347.2	3	-1	117035293	117345003	ZBTB20	mRNA
ZBTB20	NM_001164342.2	3	-1	117035293	117104441	ZBTB20	mRNA
MIR568	NR_030293.1	3	-1	117037277	117037371	MIR568	primary_transcript
MIR568	unassigned_transcript_742	3	-1	117037337	117037356	MIR568	miRNA
ZBTB20-AS1	NR_038993.1	3	1	117072610	117109778	ZBTB20-AS1	lnc_RNA
ZBTB20-AS5	NR_121661.1	3	1	117174408	117240950	ZBTB20-AS5	lnc_RNA
MIR4796	NR_039959.1	3	-1	117464251	117464331	MIR4796	primary_transcript
MIR4796	unassigned_transcript_743	3	-1	117464258	117464279	MIR4796	miRNA
MIR4796	unassigned_transcript_744	3	-1	117464302	117464323	MIR4796	miRNA
ZBTB20-AS3	NR_126422.1	3	1	117593510	117596992	ZBTB20-AS3	lnc_RNA
ZBTB20-AS4	NR_046877.1	3	1	117820896	117823534	ZBTB20-AS4	lnc_RNA
LOC105374051	XR_007073731.1	3	1	118157746	118159051	LOC105374051	lnc_RNA
GAP43	NM_001130064.2	3	1	118343657	118441697	GAP43	mRNA
GAP43	NM_002045.4	3	1	118343657	118441697	GAP43	mRNA
LOC124906269	XR_007073735.1	3	1	118511099	119020011	LOC124906269	lnc_RNA
LOC124906269	XR_007073734.1	3	1	118511102	118788886	LOC124906269	lnc_RNA
LSAMP	NM_002338.5	3	-1	118522573	119165711	LSAMP	mRNA
