LOC124905300_1	XM_047442785.1_1	X	-1	103469	105172	LOC124905300
LOC122394733	NM_001395930.1	X	1	102403657	102407006	LOC122394733
H2BW3P	NR_130172.1	X	1	102416980	102419413	H2BW3P
LOC107985662	XR_001755992.2	X	1	102424807	102428449	LOC107985662
LOC107985662	XR_001755991.2	X	1	102424812	102428449	LOC107985662
H2BW2	NM_001164416.4	X	-1	102437461	102439959	H2BW2
H2BW2	NM_001388464.1	X	-1	102437461	102439959	H2BW2
H2BW2	XM_011530922.3	X	-1	102437461	102439959	H2BW2
H2BW1	NM_001002916.5	X	1	102466207	102468768	H2BW1
LOC107987334	XR_001755989.3	X	-1	102492666	102496170	LOC107987334
LOC107987334	XR_001755990.3	X	-1	102492666	102496176	LOC107987334
H2BW4P	NR_003238.2	X	-1	102501570	102504003	H2BW4P
SLC25A53	NM_001012755.5	X	-1	102530406	102588209	SLC25A53
SLC25A53	XM_005262129.6	X	-1	102533640	102543617	SLC25A53
SLC25A53	XM_011530952.4	X	-1	102533640	102543617	SLC25A53
SLC25A53	XM_011530953.4	X	-1	102533640	102543617	SLC25A53
ZCCHC18	NM_001143978.3	X	1	102543724	102547043	ZCCHC18
ZCCHC18	NR_026694.3	X	1	102543724	102547043	ZCCHC18
ZCCHC18	XM_011531012.4	X	1	102543724	102547043	ZCCHC18
LOC286437	NR_039980.1	X	-1	102553504	102555831	LOC286437
FAM199X	XM_047441826.1	X	1	102588266	102627100	FAM199X
FAM199X	NM_207318.4	X	1	102597649	102627100	FAM199X
FAM199X	XM_005262079.4	X	1	102597649	102627100	FAM199X
ESX1	NM_153448.4	X	-1	102681196	102686063	ESX1
IL1RAPL2	NM_017416.2	X	1	102997341	104199639	IL1RAPL2
TEX13A	NM_001291277.2	X	-1	103650189	103651954	TEX13A
TEX13A	NM_031274.5	X	-1	103650189	103651954	TEX13A
IL1RAPL2	XM_011530905.3	X	1	103652223	104199639	IL1RAPL2
LOC107985680	XR_001755940.2	X	-1	103972834	103983086	LOC107985680
LOC105373303	XR_938493.3	X	-1	104093434	104205453	LOC105373303
LOC105373303	XR_007068300.1	X	-1	104128733	104229162	LOC105373303
LOC105373303	XR_001755938.2	X	-1	104147990	104157641	LOC105373303
LOC105373303	XR_007068299.1	X	-1	104147990	104205448	LOC105373303
NRK	XM_011530887.4	X	1	104253596	104390422	NRK
NRK	NM_198465.4	X	1	104254349	104390422	NRK
NRK	XM_006724632.4	X	1	104254349	104390422	NRK
NRK	XM_006724633.4	X	1	104254349	104390422	NRK
NRK	XM_006724634.5	X	1	104254349	104390422	NRK
LOC105373304	XR_938495.3	X	-1	104379286	104439729	LOC105373304
LOC105373304	XR_007068301.1	X	-1	104383071	104439729	LOC105373304
LOC105373305	XR_007068303.1	X	1	104439927	104441220	LOC105373305
LOC105373305	XR_938497.3	X	1	104439927	104441298	LOC105373305
LOC105373305	XR_007068302.1	X	1	104439927	104441499	LOC105373305
SERPINA7	NM_000354.6	X	-1	104464373	104470665	SERPINA7
SERPINA7	XM_005262180.5	X	-1	104465368	104470665	SERPINA7
SERPINA7	XM_006724683.3	X	-1	104465368	104470665	SERPINA7
PWWP3B	NM_001171020.2	X	1	104600286	104640937	PWWP3B
PWWP3B	NM_152423.5	X	1	104600286	104640937	PWWP3B
PWWP3B	XM_011530856.2	X	1	104600286	104640937	PWWP3B
PWWP3B	XM_011530857.2	X	1	104600286	104640937	PWWP3B
PWWP3B	XM_017029269.2	X	1	104600286	104640937	PWWP3B
PWWP3B	XM_024452334.2	X	1	104600286	104640937	PWWP3B
PWWP3B	XM_047441822.1	X	1	104600286	104640937	PWWP3B
PWWP3B	XM_047441823.1	X	1	104600286	104640937	PWWP3B
PWWP3B	XM_047441824.1	X	1	104600286	104640937	PWWP3B
PWWP3B	XM_047441825.1	X	1	104600286	104640937	PWWP3B
RADX	XM_047442233.1	X	1	105048421	105077078	RADX
RADX	NM_001184782.2	X	1	105048421	105115882	RADX
RADX	NM_018015.6	X	1	105048421	105115882	RADX
MIR548AN	NR_039765.1	X	1	105076258	105076340	MIR548AN
MIR548AN	unassigned_transcript_3782	X	1	105076272	105076291	MIR548AN
LOC124905235	XR_007068365.1	X	-1	105111781	105114631	LOC124905235
RNF128	NM_024539.3	X	1	105130281	105233534	RNF128
RNF128	NM_194463.2	X	1	105163143	105233534	RNF128
TBC1D8B	NM_198881.2	X	1	105239191	105286345	TBC1D8B
TBC1D8B	XM_047442229.1	X	1	105239191	105286345	TBC1D8B
TBC1D8B	XR_001755701.2	X	1	105239191	105286603	TBC1D8B
TBC1D8B	NM_017752.3	X	1	105239191	105312658	TBC1D8B
TBC1D8B	XM_006724669.2	X	1	105239191	105312658	TBC1D8B
TBC1D8B	XM_006724670.5	X	1	105239191	105312658	TBC1D8B
RIPPLY1	NM_001171706.2	X	-1	105336573	105339851	RIPPLY1
RIPPLY1	NM_138382.3	X	-1	105336573	105339851	RIPPLY1
CLDN2	NM_001171092.1	X	1	105336674	105367377	CLDN2
CLDN2	NM_001171095.2	X	1	105354870	105367377	CLDN2
CLDN2	NM_020384.4	X	1	105356912	105367377	CLDN2
MORC4	NM_001085354.3	X	-1	105377254	105436736	MORC4
MORC4	NM_024657.5	X	-1	105377254	105436736	MORC4
RBM41	NM_001394122.1	X	-1	105488619	105555340	RBM41
RBM41	XM_047442238.1	X	-1	105498396	105553271	RBM41
RBM41	NM_001324243.1	X	-1	105498396	105555103	RBM41
RBM41	NM_001394117.1	X	-1	105498396	105555103	RBM41
RBM41	NM_001394118.1	X	-1	105498396	105555103	RBM41
RBM41	NM_001394123.1	X	-1	105498396	105555103	RBM41
RBM41	NM_001394124.1	X	-1	105498396	105555103	RBM41
RBM41	NR_136731.1	X	-1	105498396	105555103	RBM41
RBM41	NR_136732.1	X	-1	105498396	105555103	RBM41
RBM41	XM_011530980.4	X	-1	105498396	105555103	RBM41
RBM41	XM_047442237.1	X	-1	105498396	105555103	RBM41
RBM41	NM_001171080.2	X	-1	105498396	105555340	RBM41
RBM41	NM_001324242.2	X	-1	105498396	105555340	RBM41
RBM41	NM_001324244.2	X	-1	105498396	105555340	RBM41
RBM41	NM_001394116.1	X	-1	105498396	105555340	RBM41
RBM41	NM_001394119.1	X	-1	105498396	105555340	RBM41
RBM41	NM_001394120.1	X	-1	105498396	105555340	RBM41
RBM41	NM_001394121.1	X	-1	105498396	105555340	RBM41
RBM41	NM_001394125.1	X	-1	105498396	105555340	RBM41
RBM41	NM_001394126.1	X	-1	105498396	105555340	RBM41
RBM41	NM_001394127.1	X	-1	105498396	105555340	RBM41
RBM41	NM_018301.5	X	-1	105498396	105555340	RBM41
RBM41	NR_136728.2	X	-1	105498396	105555340	RBM41
RBM41	NR_136729.2	X	-1	105498396	105555340	RBM41
RBM41	NR_136730.2	X	-1	105498396	105555340	RBM41
RBM41	XM_047442239.1	X	-1	105505765	105555103	RBM41
RBM41	XM_047442243.1	X	-1	105505765	105555103	RBM41
RBM41	XM_047442241.1	X	-1	105505765	105555340	RBM41
RBM41	XM_047442242.1	X	-1	105505765	105555340	RBM41
RBM41	XM_047442240.1	X	-1	105506190	105555103	RBM41
NUP62CL	NM_017681.3	X	-1	105559960	105642842	NUP62CL
NUP62CL	NR_033676.2	X	-1	105559960	105642842	NUP62CL
DNAAF6	NM_001169154.2	X	1	105643020	105680647	DNAAF6
DNAAF6	NM_173494.2	X	1	105643020	105680647	DNAAF6
FRMPD3	NM_001388459.1	X	1	105886268	106042004	FRMPD3
FRMPD3	NM_001388462.1	X	1	105886268	106042004	FRMPD3
FRMPD3-AS1	NR_046750.1	X	-1	105949725	105982564	FRMPD3-AS1
FRMPD3	NM_032428.2	X	1	105959192	106042004	FRMPD3
FRMPD3	XM_017029902.3	X	1	105963325	106042004	FRMPD3
FRMPD3	XM_006724709.4	X	1	105967152	106042004	FRMPD3
FRMPD3	XM_011531056.4	X	1	105982495	106042004	FRMPD3
FRMPD3	XM_011531057.4	X	1	105982495	106042004	FRMPD3
FRMPD3	XM_011531058.4	X	1	105982495	106042004	FRMPD3
PRPS1	NM_001204402.2	X	1	106065274	106087791	PRPS1
PRPS1	NM_002764.4	X	1	106065274	106087791	PRPS1
TSC22D3	NM_001015881.2	X	-1	106149979	106153266	TSC22D3
TSC22D3	NM_004089.4	X	-1	106149979	106153820	TSC22D3
TSC22D3	NM_198057.3	X	-1	106149979	106212526	TSC22D3
TSC22D3	NM_001318468.1	X	-1	106149979	106212727	TSC22D3
TSC22D3	NM_001318470.1	X	-1	106149979	106212727	TSC22D3
TSC22D3	XM_047441897.1	X	-1	106149979	106212849	TSC22D3
TSC22D3	XM_047441898.1	X	-1	106149979	106213131	TSC22D3
TSC22D3	XM_047441896.1	X	-1	106149979	106213330	TSC22D3
TSC22D3	XM_005262100.2	X	-1	106149979	106213826	TSC22D3
TSC22D3	XM_005262102.2	X	-1	106149979	106213826	TSC22D3
TSC22D3	XM_005262103.5	X	-1	106149979	106213826	TSC22D3
TSC22D3	XM_011530884.2	X	-1	106149979	106213826	TSC22D3
NCBP2L	NM_001348372.2	X	1	106214473	106232565	NCBP2L
MID2	NM_001382751.1	X	1	106262471	106368728	MID2
MID2	NM_001382752.1	X	1	106262471	106368728	MID2
MID2	NM_012216.4	X	1	106262602	106368728	MID2
MID2	NM_052817.3	X	1	106262602	106368728	MID2
LOC101928335	NR_110395.1	X	-1	106331323	106373071	LOC101928335
LOC112267910	NR_171572.1	X	1	106405559	106424128	LOC112267910
TEX13B	NM_031273.2	X	-1	106418467	106419973	TEX13B
VSIG1	XM_011530936.3	X	1	106456475	106516780	VSIG1
VSIG1	XM_047442073.1	X	1	106456475	106516780	VSIG1
VSIG1	NM_001170553.2	X	1	106482663	106516780	VSIG1
VSIG1	NM_182607.5	X	1	106482663	106516780	VSIG1
VSIG1	XM_005262127.5	X	1	106482663	106516780	VSIG1
VSIG1	XM_047442072.1	X	1	106482663	106516780	VSIG1
PSMD10	NM_002814.4	X	-1	106521803	106529138	PSMD10
PSMD10	NM_170750.3	X	-1	106521803	106529138	PSMD10
ATG4A	XM_047441801.1	X	1	106526425	106592262	ATG4A
ATG4A	XM_047441802.1	X	1	106526425	106592262	ATG4A
ATG4A	NM_001321287.2	X	1	106529374	106592262	ATG4A
ATG4A	NM_001321288.2	X	1	106529374	106592262	ATG4A
ATG4A	NM_001321289.2	X	1	106529374	106592262	ATG4A
ATG4A	NM_001321290.2	X	1	106529374	106592262	ATG4A
ATG4A	NM_052936.5	X	1	106529374	106592262	ATG4A
ATG4A	NM_178270.4	X	1	106529374	106592262	ATG4A
ATG4A	NM_178271.3	X	1	106529374	106592262	ATG4A
ATG4A	NR_135608.2	X	1	106529374	106592262	ATG4A
ATG4A	XM_011530842.2	X	1	106529374	106592262	ATG4A
ATG4A	XM_047441803.1	X	1	106529374	106592262	ATG4A
COL4A6	XM_011530853.4	X	-1	106593205	106660433	COL4A6
COL4A6	NM_001287758.2	X	-1	106593205	106875964	COL4A6
COL4A6	NM_001287759.2	X	-1	106593205	106875964	COL4A6
COL4A6	NM_001287760.2	X	-1	106593205	106875964	COL4A6
COL4A6	NM_033641.4	X	-1	106593205	106875964	COL4A6
COL4A6	NM_001847.4	X	-1	106593205	106877000	COL4A6
COL4A6	XM_006724617.4	X	-1	106593205	106877000	COL4A6
COL4A6	XM_011530852.3	X	-1	106593205	106877000	COL4A6
COL4A6	XM_047441813.1	X	-1	106593205	106877000	COL4A6
COL4A6	XM_047441815.1	X	-1	106603845	106875964	COL4A6
COL4A6	XM_047441817.1	X	-1	106603845	106875964	COL4A6
COL4A6	XM_047441819.1	X	-1	106603845	106875964	COL4A6
COL4A6	XM_011530854.3	X	-1	106603845	106877000	COL4A6
COL4A6	XM_047441816.1	X	-1	106603845	106877000	COL4A6
COL4A6	XM_047441818.1	X	-1	106603845	106877000	COL4A6
COL4A6	XR_001755650.2	X	-1	106612708	106877000	COL4A6
LOC124905205	XR_007068304.1	X	1	106655782	106657969	LOC124905205
COL4A5	XM_047441811.1	X	1	106877380	107108850	COL4A5
COL4A5	NM_000495.5	X	1	106877380	107135128	COL4A5
COL4A5	NM_033380.3	X	1	106877380	107135128	COL4A5
COL4A5	XM_047441810.1	X	1	106877380	107135128	COL4A5
COL4A5	XM_017029262.3	X	1	106972115	107108850	COL4A5
COL4A5	XM_017029261.2	X	1	106972115	107118237	COL4A5
COL4A5	XM_011530849.3	X	1	106972115	107135128	COL4A5
COL4A5	XM_017029259.3	X	1	106972115	107135128	COL4A5
COL4A5	XM_017029260.2	X	1	106972115	107135128	COL4A5
IRS4	NM_001379150.1	X	-1	107157529	107174147	IRS4
IRS4	XM_006724713.4	X	-1	107157529	107174147	IRS4
IRS4	XM_011531061.2	X	-1	107157529	107174147	IRS4
IRS4	NM_003604.2	X	-1	107170081	107173961	IRS4
IRS4-AS1	NR_110652.1	X	1	107174124	107176487	IRS4-AS1
GUCY2F	NM_001522.3	X	-1	107820404	107929552	GUCY2F
NXT2	NM_018698.5	X	1	107983286	107992160	NXT2
NXT2	NM_001242617.2	X	1	107984306	107992160	NXT2
NXT2	NM_001242618.2	X	1	107984667	107992160	NXT2
NXT2	XM_011530989.3	X	1	107984667	107992160	NXT2
NXT2	XM_017029648.3	X	1	107984844	107992160	NXT2
KCNE5	NM_012282.4	X	-1	108071490	108072962	KCNE5
ACSL4	NM_001318509.2	X	-1	108089125	108181021	ACSL4
ACSL4	NM_001318510.2	X	-1	108089125	108181021	ACSL4
ACSL4	NM_004458.3	X	-1	108089125	108181021	ACSL4
ACSL4	NM_022977.3	X	-1	108089125	108181021	ACSL4
ACSL4	XM_005262109.3	X	-1	108089125	108181021	ACSL4
ACSL4	XM_006724635.3	X	-1	108089125	108181021	ACSL4
ACSL4	XM_011530888.3	X	-1	108089125	108181021	ACSL4
ACSL4	XM_011530889.3	X	-1	108089125	108181021	ACSL4
ACSL4	XM_024452351.2	X	-1	108089125	108181021	ACSL4
ACSL4	XM_047441918.1	X	-1	108089125	108181021	ACSL4
ACSL4	XM_047441919.1	X	-1	108089125	108181021	ACSL4
LOC105373311	NR_158569.1	X	1	108180275	108182722	LOC105373311
MIR4454_1	NR_039659.1_1	X	1	108318209	108318263	MIR4454
MIR4454_1	unassigned_transcript_796_1	X	1	108318211	108318230	MIR4454
TMEM164	XM_047442570.1	X	1	108450198	108625696	TMEM164
TMEM164	NM_001353851.2	X	1	108450492	108625696	TMEM164
TMEM164	NM_017698.3	X	1	108450492	108625696	TMEM164
TMEM164	XM_011531055.3	X	1	108450492	108625696	TMEM164
TMEM164	XM_047442568.1	X	1	108450492	108625696	TMEM164
TMEM164	XM_047442569.1	X	1	108450492	108625696	TMEM164
TMEM164	XM_047442571.1	X	1	108450492	108625696	TMEM164
TMEM164	NM_001353849.2	X	1	108450492	108632159	TMEM164
TMEM164	XM_047442566.1	X	1	108450492	108632159	TMEM164
TMEM164	NM_032227.4	X	1	108450943	108625696	TMEM164
TMEM164	XM_005262205.5	X	1	108450943	108625696	TMEM164
TMEM164	XM_047442572.1	X	1	108450943	108625696	TMEM164
TMEM164	XM_047442573.1	X	1	108450943	108625696	TMEM164
TMEM164	NM_001353850.2	X	1	108450943	108632159	TMEM164
TMEM164	XM_017029899.2	X	1	108450943	108632159	TMEM164
TMEM164	XM_047442565.1	X	1	108450943	108632159	TMEM164
TMEM164	XM_047442567.1	X	1	108450943	108632159	TMEM164
TMEM164	XM_005262208.6	X	1	108451945	108625696	TMEM164
TMEM164	XM_017029897.2	X	1	108494322	108625696	TMEM164
TMEM164	XM_017029894.3	X	1	108501312	108625696	TMEM164
MIR652	NR_030381.1	X	1	108503166	108503263	MIR652
MIR652	unassigned_transcript_3783	X	1	108503186	108503210	MIR652
MIR652	unassigned_transcript_3784	X	1	108503226	108503246	MIR652
MIR3978	NR_039774.1	X	1	108529949	108530049	MIR3978
MIR3978	unassigned_transcript_3785	X	1	108529952	108529975	MIR3978
LOC124905230	XM_047442708.1	X	1	108623681	108625696	LOC124905230
AMMECR1	NM_001025580.2	X	-1	108642094	108765995	AMMECR1
AMMECR1	NM_015365.3	X	-1	108642094	108765995	AMMECR1
AMMECR1	NM_001171689.2	X	-1	108642094	108888143	AMMECR1
SNORD96B	NR_004379.1	X	-1	108672901	108672972	SNORD96B
LOC105373312	XR_938503.3	X	1	108766162	108781902	LOC105373312
LOC105373312	XR_938504.3	X	1	108766162	108781902	LOC105373312
GNG5P2	NM_001396022.1	X	-1	108794364	108794883	GNG5P2
RTL9	NM_001385449.1	X	1	108806758	108904244	RTL9
RTL9	XM_011530999.3	X	1	108806758	108904244	RTL9
RTL9	XM_017029695.2	X	1	108806758	108904244	RTL9
RTL9	XM_047442283.1	X	1	108806758	108904244	RTL9
RTL9	XM_047442284.1	X	1	108806758	108904244	RTL9
RTL9	XM_047442285.1	X	1	108806758	108904244	RTL9
RTL9	XM_047442286.1	X	1	108806758	108904244	RTL9
RTL9	XM_047442287.1	X	1	108806758	108904244	RTL9
RTL9	XM_047442288.1	X	1	108806758	108904244	RTL9
RTL9	NM_020769.2	X	1	108866967	108904244	RTL9
TDGF1P3	NM_001397362.1	X	1	108968800	108970925	TDGF1P3
CHRDL1	NM_001143981.2	X	-1	109121756	109243896	CHRDL1
CHRDL1	NM_001143982.2	X	-1	109121756	109243896	CHRDL1
CHRDL1	NM_001143983.3	X	-1	109121756	109243896	CHRDL1
CHRDL1	NM_001367204.1	X	-1	109121756	109243896	CHRDL1
CHRDL1	NM_001367205.1	X	-1	109121756	109243896	CHRDL1
CHRDL1	NM_001367206.1	X	-1	109121756	109243896	CHRDL1
CHRDL1	NM_001367207.1	X	-1	109121756	109243896	CHRDL1
CHRDL1	NM_001367208.1	X	-1	109121756	109243896	CHRDL1
CHRDL1	NM_001367209.1	X	-1	109121756	109243896	CHRDL1
CHRDL1	NM_145234.4	X	-1	109121756	109243896	CHRDL1
CHRDL1	NR_159734.1	X	-1	109121756	109243896	CHRDL1
CHRDL1	XM_005262222.3	X	-1	109121756	109243896	CHRDL1
PAK3	XM_011530968.3	X	1	109392559	109665685	PAK3
PAK3	XM_011530969.2	X	1	109392559	109665685	PAK3
PAK3	XM_017029559.2	X	1	109392559	109665685	PAK3
PAK3	NM_001128166.3	X	1	109392559	109675560	PAK3
PAK3	NM_001128167.3	X	1	109392559	109675560	PAK3
PAK3	NM_001324325.2	X	1	109392559	109675560	PAK3
PAK3	NM_001324330.2	X	1	109392559	109675560	PAK3
PAK3	XM_017029557.2	X	1	109392559	109675560	PAK3
PAK3	XM_047442148.1	X	1	109392559	109675560	PAK3
PAK3	XM_047442149.1	X	1	109392559	109675560	PAK3
PAK3	NR_136740.2	X	1	109544378	109577396	PAK3
PAK3	NR_136741.2	X	1	109544378	109577396	PAK3
PAK3	NR_136742.2	X	1	109544378	109577396	PAK3
PAK3	NR_136743.2	X	1	109544378	109577396	PAK3
PAK3	NR_136744.2	X	1	109544378	109577396	PAK3
PAK3	NR_136745.2	X	1	109544378	109577396	PAK3
PAK3	NR_136746.2	X	1	109544378	109577396	PAK3
PAK3	XM_011530971.3	X	1	109544378	109632599	PAK3
PAK3	XM_005262132.3	X	1	109544378	109665685	PAK3
PAK3	XM_005262133.4	X	1	109544378	109665685	PAK3
PAK3	XM_006724654.3	X	1	109544378	109665685	PAK3
PAK3	XM_006724655.3	X	1	109544378	109665685	PAK3
PAK3	XM_011530962.2	X	1	109544378	109665685	PAK3
PAK3	XM_017029558.2	X	1	109544378	109665685	PAK3
PAK3	XM_017029560.2	X	1	109544378	109665685	PAK3
PAK3	XM_047442146.1	X	1	109544378	109665685	PAK3
PAK3	XM_047442147.1	X	1	109544378	109665685	PAK3
PAK3	NM_001128168.3	X	1	109544378	109675560	PAK3
PAK3	NM_001128173.3	X	1	109544378	109675560	PAK3
PAK3	NM_001324326.2	X	1	109544378	109675560	PAK3
PAK3	NM_001324327.2	X	1	109544378	109675560	PAK3
PAK3	NM_001324328.2	X	1	109544378	109675560	PAK3
PAK3	NM_001324329.2	X	1	109544378	109675560	PAK3
PAK3	NM_001324331.2	X	1	109544378	109675560	PAK3
PAK3	NM_001324332.2	X	1	109544378	109675560	PAK3
PAK3	NM_001324333.2	X	1	109544378	109675560	PAK3
PAK3	NM_001324334.2	X	1	109544378	109675560	PAK3
PAK3	NM_002578.5	X	1	109544378	109675560	PAK3
PAK3	NR_136747.2	X	1	109544378	109675560	PAK3
PAK3	XM_017029563.2	X	1	109544378	109675560	PAK3
PAK3	NR_136748.1	X	1	109551351	109675560	PAK3
PAK3	NM_001128172.2	X	1	109571269	109675560	PAK3
PAK3	XM_047442150.1	X	1	109590362	109675560	PAK3
CAPN6	NM_014289.4	X	-1	109693306	109718689	CAPN6
DCX	NM_000555.3	X	-1	109741985	109859362	DCX
DCX	NM_001369370.1	X	-1	109741985	109860313	DCX
DCX	NM_001369371.1	X	-1	109741985	109860313	DCX
DCX	NM_001369374.1	X	-1	109741985	109860313	DCX
DCX	NM_001195553.2	X	-1	109741985	109860408	DCX
DCX	NM_001369372.1	X	-1	109741985	109860408	DCX
DCX	NM_001369373.1	X	-1	109741985	109860408	DCX
DCX	NM_178151.3	X	-1	109741985	109860408	DCX
DCX	NM_178152.3	X	-1	109741985	109860408	DCX
DCX	NM_178153.3	X	-1	109741985	109860408	DCX
DCX	XM_011530879.4	X	-1	109741985	109860408	DCX
SERTM2	NM_001354473.2	X	1	109959866	109970620	SERTM2
ALG13	NM_001039210.5	X	1	110129414	110138416	ALG13
ALG13	NM_001168385.3	X	1	110129414	110138416	ALG13
ALG13	NM_001257235.3	X	1	110129414	110138416	ALG13
ALG13	NM_001257240.3	X	1	110129414	110138416	ALG13
ALG13	NM_001257241.3	X	1	110129414	110138416	ALG13
ALG13	NM_001324290.2	X	1	110129414	110138416	ALG13
ALG13	NM_001324291.2	X	1	110129414	110138416	ALG13
ALG13	NM_018466.6	X	1	110129414	110138416	ALG13
ALG13	NR_033125.3	X	1	110129414	110138416	ALG13
ALG13	NR_136735.2	X	1	110129414	110138416	ALG13
ALG13	XM_017029849.2	X	1	110129414	110185422	ALG13
ALG13	XM_024452449.2	X	1	110129414	110185422	ALG13
ALG13	XM_017029850.3	X	1	110129414	110192166	ALG13
ALG13	NM_001099922.3	X	1	110129414	110208990	ALG13
ALG13	NM_001257230.2	X	1	110129414	110208990	ALG13
ALG13	NM_001257231.2	X	1	110129414	110208990	ALG13
ALG13	NM_001257234.2	X	1	110129414	110208990	ALG13
ALG13	NM_001257237.2	X	1	110129414	110208990	ALG13
ALG13	NM_001324292.2	X	1	110129414	110208990	ALG13
ALG13	NM_001324293.1	X	1	110129414	110208990	ALG13
ALG13	NR_148693.2	X	1	110129414	110208990	ALG13
ALG13	XM_006724693.4	X	1	110129414	110208990	ALG13
ALG13	XM_006724697.4	X	1	110129414	110208990	ALG13
ALG13	XM_006724698.4	X	1	110129414	110208990	ALG13
ALG13	XM_011531028.3	X	1	110129414	110208990	ALG13
ALG13	XM_011531030.3	X	1	110129414	110208990	ALG13
ALG13	XM_011531031.2	X	1	110129414	110208990	ALG13
ALG13	XM_017029846.2	X	1	110129414	110208990	ALG13
ALG13	XM_017029847.2	X	1	110129414	110208990	ALG13
ALG13	XM_017029848.2	X	1	110129414	110208990	ALG13
ALG13	XM_047442520.1	X	1	110129414	110208990	ALG13
ALG13	XM_047442521.1	X	1	110129414	110208990	ALG13
ALG13	XM_047442522.1	X	1	110129414	110208990	ALG13
ALG13	XM_047442523.1	X	1	110129414	110208990	ALG13
ALG13	XM_047442525.1	X	1	110129414	110208990	ALG13
ALG13	NM_001257239.3	X	1	110129901	110138416	ALG13
ALG13	NM_001324294.2	X	1	110129901	110138416	ALG13
ALG13	XM_011531032.2	X	1	110129901	110208990	ALG13
ALG13	XM_011531033.4	X	1	110129901	110208990	ALG13
ALG13	XM_047442524.1	X	1	110129901	110208990	ALG13
ALG13	XM_011531034.3	X	1	110133274	110208990	ALG13
ALG13	XM_047442526.1	X	1	110133275	110208990	ALG13
ALG13	XM_047442528.1	X	1	110133275	110208990	ALG13
ALG13	XM_047442529.1	X	1	110133277	110208990	ALG13
ALG13	XM_047442527.1	X	1	110161475	110208990	ALG13
ALG13	XM_017029852.2	X	1	110165197	110208990	ALG13
ALG13	XM_047442530.1	X	1	110168339	110208990	ALG13
ALG13	XM_047442531.1	X	1	110168339	110208990	ALG13
TRPC5	NM_012471.3	X	-1	110216352	110531119	TRPC5
TRPC5	XM_017029774.2	X	-1	110216352	110531119	TRPC5
TRPC5	XM_047442413.1	X	-1	110226997	110531119	TRPC5
TRPC5OS	NM_001195576.1	X	1	110324392	110352330	TRPC5OS
TRPC5OS	NM_001195578.2	X	1	110324522	110352330	TRPC5OS
TRPC5OS	NM_001195577.2	X	1	110330237	110352330	TRPC5OS
RTL4	NM_001004308.3	X	1	110531358	110907626	RTL4
RTL4	NM_001395362.2	X	1	110531361	110907626	RTL4
LHFPL1	NM_178175.4	X	-1	111081595	111130884	LHFPL1
LHFPL1	XM_011530943.3	X	-1	111081595	111130884	LHFPL1
LHFPL1	XM_011530946.3	X	-1	111081595	111130884	LHFPL1
LHFPL1	XM_017029485.2	X	-1	111081595	111130884	LHFPL1
LHFPL1	XM_047442082.1	X	-1	111081595	111130884	LHFPL1
LHFPL1	XM_024452370.2	X	-1	111104412	111130884	LHFPL1
AMOT	XM_005262090.1	X	-1	111226753	111271283	AMOT
AMOT	XM_047441857.1	X	-1	111226753	111291797	AMOT
AMOT	NM_001113490.2	X	-1	111226753	111292678	AMOT
AMOT	NM_001386998.1	X	-1	111226753	111292678	AMOT
AMOT	NM_001386999.1	X	-1	111226753	111292678	AMOT
AMOT	NM_133265.5	X	-1	111226753	111292678	AMOT
AMOT	XM_047441856.1	X	-1	111226753	111292678	AMOT
MIR4329	NR_036255.1	X	-1	111232567	111232637	MIR4329
MIR4329	unassigned_transcript_3786	X	-1	111232577	111232595	MIR4329
LOC107985651	XR_001755993.2	X	1	111293573	111298926	LOC107985651
LOC101928437	NR_110399.2	X	1	111494674	111973428	LOC101928437
XACT	NR_131204.1	X	-1	112069011	112070863	XACT
LOC124905236	XR_007068366.1	X	-1	112379386	112416046	LOC124905236
LOC124905291	XR_007068449.1	X	-1	112396520	112396738	LOC124905291
LOC102724491	XR_430541.4	X	1	112423088	112429424	LOC102724491
LOC102724491	XR_430542.4	X	1	112423088	112429424	LOC102724491
LOC124900490	XR_007068421.1	X	1	112469303	112469372	LOC124900490
HTR2C	NM_000868.4	X	1	112992593	113318748	HTR2C
HTR2C	NM_001256760.3	X	1	112992593	113318748	HTR2C
HTR2C	NM_001256761.3	X	1	112992593	113318748	HTR2C
LOC124904667_2	XR_007067171.1_2	X	-1	113009815	113013093	LOC124904667
SNORA35	NR_002993.1	X	1	113039309	113039436	SNORA35
MIR764	NR_031581.1	X	1	113047947	113048031	MIR764
MIR764	unassigned_transcript_3787	X	1	113047957	113047978	MIR764
MIR1912	NR_031733.1	X	1	113060046	113060125	MIR1912
MIR1912	unassigned_transcript_3788	X	1	113060058	113060079	MIR1912
MIR1912	unassigned_transcript_3789	X	1	113060091	113060112	MIR1912
MIR1264	NR_031563.1	X	1	113061157	113061225	MIR1264
MIR1264	unassigned_transcript_3790	X	1	113061198	113061220	MIR1264
MIR1298	NR_031578.1	X	1	113123739	113123850	MIR1298
MIR1298	unassigned_transcript_3791	X	1	113123756	113123777	MIR1298
MIR1298	unassigned_transcript_3792	X	1	113123810	113123830	MIR1298
LOC105373313	XR_001755943.2	X	-1	113126000	113222383	LOC105373313
MIR1911	NR_031732.1	X	1	113171730	113171809	MIR1911
MIR1911	unassigned_transcript_3793	X	1	113171741	113171763	MIR1911
MIR1911	unassigned_transcript_3794	X	1	113171778	113171797	MIR1911
