RPL23AP53	NR_003572.2	8	-1	5121	29123	RPL23AP53	transcript
CCNE2	XM_054361489.1	8	-1	96005210	96021694	CCNE2	mRNA
CCNE2	XM_054361491.1	8	-1	96005210	96021216	CCNE2	mRNA
CCNE2	XM_054361490.1	8	-1	96005210	96020695	CCNE2	mRNA
CCNE2	NM_057749.3	8	-1	96005210	96020183	CCNE2	mRNA
CCNE2	XM_054361492.1	8	-1	96008705	96020183	CCNE2	mRNA
NDUFAF6	NR_148905.2	8	1	96020781	96114611	NDUFAF6	transcript
NDUFAF6	NR_148906.2	8	1	96020781	96114611	NDUFAF6	transcript
NDUFAF6	NR_148904.2	8	1	96020781	96114611	NDUFAF6	transcript
NDUFAF6	NR_148903.2	8	1	96020781	96114611	NDUFAF6	transcript
NDUFAF6	NM_001354534.2	8	1	96020781	96202093	NDUFAF6	mRNA
NDUFAF6	NM_001354514.2	8	1	96020781	96183664	NDUFAF6	mRNA
NDUFAF6	NM_001354525.2	8	1	96020781	96183664	NDUFAF6	mRNA
NDUFAF6	NM_001354524.2	8	1	96020781	96183664	NDUFAF6	mRNA
NDUFAF6	NM_001354522.2	8	1	96020781	96183664	NDUFAF6	mRNA
NDUFAF6	NM_001354516.2	8	1	96020781	96183664	NDUFAF6	mRNA
NDUFAF6	NM_001354515.2	8	1	96020781	96183664	NDUFAF6	mRNA
LOC124902084	XR_007079551.1	8	-1	96031006	96031108	LOC124902084	snoRNA
TP53INP1	NM_033285.4	8	-1	96050944	96074374	TP53INP1	mRNA
TP53INP1	NM_001135733.2	8	-1	96050944	96074374	TP53INP1	mRNA
TP53INP1	XM_054361537.1	8	-1	96050944	96073338	TP53INP1	mRNA
NDUFAF6	NR_148908.2	8	1	96074556	96114611	NDUFAF6	transcript
NDUFAF6	NR_148907.2	8	1	96074556	96114611	NDUFAF6	transcript
NDUFAF6	NR_148909.2	8	1	96074556	96114611	NDUFAF6	transcript
NDUFAF6	NR_148914.2	8	1	96149942	96243737	NDUFAF6	transcript
NDUFAF6	NR_148913.2	8	1	96149942	96243737	NDUFAF6	transcript
NDUFAF6	NR_148915.2	8	1	96149942	96202093	NDUFAF6	transcript
NDUFAF6	NR_148910.2	8	1	96149942	96183664	NDUFAF6	transcript
NDUFAF6	NR_148912.2	8	1	96149942	96183664	NDUFAF6	transcript
NDUFAF6	NR_148911.2	8	1	96149942	96183664	NDUFAF6	transcript
NDUFAF6	NM_001354528.2	8	1	96149942	96183664	NDUFAF6	mRNA
NDUFAF6	NM_001354527.2	8	1	96149942	96183664	NDUFAF6	mRNA
NDUFAF6	NM_001354518.2	8	1	96149942	96183664	NDUFAF6	mRNA
NDUFAF6	NM_001354532.2	8	1	96149942	96183664	NDUFAF6	mRNA
NDUFAF6	NM_001330582.2	8	1	96149942	96183664	NDUFAF6	mRNA
NDUFAF6	NM_001354521.2	8	1	96149942	96183664	NDUFAF6	mRNA
NDUFAF6	NM_001354519.2	8	1	96149942	96183664	NDUFAF6	mRNA
NDUFAF6	NM_001354530.2	8	1	96149942	96183664	NDUFAF6	mRNA
NDUFAF6	NM_001354533.2	8	1	96149942	96183664	NDUFAF6	mRNA
NDUFAF6	NM_001354529.2	8	1	96149942	96183664	NDUFAF6	mRNA
NDUFAF6	NM_001354531.2	8	1	96149942	96183664	NDUFAF6	mRNA
NDUFAF6	NM_152416.4	8	1	96149942	96183664	NDUFAF6	mRNA
NDUFAF6	NM_001354517.2	8	1	96149942	96183664	NDUFAF6	mRNA
MIR3150BHG	NR_132986.1	8	-1	96192088	96198462	MIR3150BHG	lnc_RNA
MIR3150BHG	NR_132987.1	8	-1	96192088	96198200	MIR3150BHG	lnc_RNA
MIR3150B	NR_037484.1	8	-1	96198191	96198276	MIR3150B	primary_transcript
MIR3150A	NR_036105.1	8	1	96198194	96198273	MIR3150A	primary_transcript
MIR3150B	unassigned_transcript_1584	8	-1	96198204	96198224	MIR3150B	miRNA
MIR3150A	unassigned_transcript_1586	8	1	96198205	96198226	MIR3150A	miRNA
MIR3150B	unassigned_transcript_1585	8	-1	96198241	96198262	MIR3150B	miRNA
MIR3150A	unassigned_transcript_1587	8	1	96198242	96198263	MIR3150A	miRNA
PLEKHF2	NM_024613.4	8	1	96259034	96281932	PLEKHF2	mRNA
LINC01298	NR_046232.1	8	-1	96332247	96341628	LINC01298	lnc_RNA
CFAP418	NM_001363260.1	8	-1	96370169	96394457	CFAP418	mRNA
CFAP418	NM_177965.4	8	-1	96370169	96394457	CFAP418	mRNA
CFAP418-AS1	NR_038201.1	8	1	96394092	96935851	CFAP418-AS1	lnc_RNA
CFAP418-AS1	NR_038203.1	8	1	96394092	96935851	CFAP418-AS1	lnc_RNA
CFAP418-AS1	NR_038208.1	8	1	96394092	96935851	CFAP418-AS1	lnc_RNA
CFAP418-AS1	NR_038209.1	8	1	96394092	96935851	CFAP418-AS1	lnc_RNA
CFAP418-AS1	NR_038202.1	8	1	96394092	96935851	CFAP418-AS1	lnc_RNA
CFAP418-AS1	NR_038207.1	8	1	96394092	96935851	CFAP418-AS1	lnc_RNA
CFAP418-AS1	NR_038206.1	8	1	96394092	96935851	CFAP418-AS1	lnc_RNA
CFAP418-AS1	NR_038205.1	8	1	96394092	96935851	CFAP418-AS1	lnc_RNA
CFAP418-AS1	NR_038204.1	8	1	96394092	96935851	CFAP418-AS1	lnc_RNA
TRS-AGA2-5	unassigned_transcript_1588	8	-1	96394913	96394994	TRS-AGA2-5	tRNA
LOC107986957	XR_007079258.1	8	1	97066240	97070836	LOC107986957	lnc_RNA
SRSF3P2	NR_036611.1	8	-1	97072663	97074027	SRSF3P2	transcript
LOC124901983	XR_007079259.1	8	1	97129940	97158745	LOC124901983	lnc_RNA
GDF6	NM_001001557.4	8	-1	97267652	97286137	GDF6	mRNA
UQCRB	NR_045639.2	8	-1	97348283	97360880	UQCRB	transcript
UQCRB	NM_006294.5	8	-1	97348283	97360880	UQCRB	mRNA
UQCRB	NM_001254752.2	8	-1	97348283	97360880	UQCRB	mRNA
UQCRB	NM_001199975.3	8	-1	97348283	97360880	UQCRB	mRNA
UQCRB-AS1	NR_183274.1	8	1	97360628	97364531	UQCRB-AS1	lnc_RNA
UQCRB-AS1	NR_183275.1	8	1	97360628	97364531	UQCRB-AS1	lnc_RNA
UQCRB-AS1	NR_183272.1	8	1	97360975	97364531	UQCRB-AS1	lnc_RNA
UQCRB-AS1	NR_183273.1	8	1	97360975	97364531	UQCRB-AS1	lnc_RNA
MTERF3	NM_001362964.1	8	-1	97364733	97387331	MTERF3	mRNA
MTERF3	NM_001286643.1	8	-1	97364733	97387331	MTERF3	mRNA
MTERF3	XM_054360535.1	8	-1	97364733	97387331	MTERF3	mRNA
MTERF3	NM_015942.5	8	-1	97364737	97387328	MTERF3	mRNA
PTDSS1	NM_014754.3	8	1	97387620	97462689	PTDSS1	mRNA
PTDSS1	NM_001290225.2	8	1	97387620	97462689	PTDSS1	mRNA
LOC105375652	XR_007079263.1	8	-1	97390524	97409141	LOC105375652	lnc_RNA
LOC102724804	NR_125828.1	8	-1	97497599	97513112	LOC102724804	lnc_RNA
LOC102724804	NR_125829.1	8	-1	97497599	97512322	LOC102724804	lnc_RNA
LOC105375653	XR_007079264.1	8	1	97545471	97585139	LOC105375653	lnc_RNA
SDC2	NM_002998.4	8	1	97619532	97737516	SDC2	mRNA
SDC2	XM_054360963.1	8	1	97663108	97737516	SDC2	mRNA
LOC124900253	XR_007079265.1	8	1	97663889	97681198	LOC124900253	lnc_RNA
SDC2	XM_054360962.1	8	1	97709963	97737516	SDC2	mRNA
CPQ	NM_016134.4	8	1	97770966	98269215	CPQ	mRNA
LOC124901985	XR_007079266.1	8	-1	97900741	97919040	LOC124901985	lnc_RNA
LOC101927066	NR_125390.1	8	-1	98077597	98572171	LOC101927066	lnc_RNA
TSPYL5	NM_033512.3	8	-1	98399254	98403693	TSPYL5	mRNA
SNORD3H	NR_145760.1	8	1	98484000	98484209	SNORD3H	snoRNA
MTDH	NM_001363137.1	8	1	98769667	98855740	MTDH	mRNA
MTDH	XM_054361501.1	8	1	98769667	98855740	MTDH	mRNA
MTDH	NM_178812.4	8	1	98769667	98855740	MTDH	mRNA
MTDH	XM_054361502.1	8	1	98769667	98855740	MTDH	mRNA
MTDH	NM_001363138.1	8	1	98769667	98855740	MTDH	mRNA
MTDH	XM_054361504.1	8	1	98769667	98855740	MTDH	mRNA
MTDH	XM_054361500.1	8	1	98769667	98855740	MTDH	mRNA
MTDH	NM_001363136.1	8	1	98769667	98855740	MTDH	mRNA
MTDH	XM_054361503.1	8	1	98769667	98855740	MTDH	mRNA
MTDH	NM_001363139.1	8	1	98769667	98855740	MTDH	mRNA
LAPTM4B	NM_018407.6	8	1	98901267	98978513	LAPTM4B	mRNA
MATN2	NM_002380.5	8	1	98994565	99162197	MATN2	mRNA
MATN2	NM_030583.4	8	1	98994565	99162197	MATN2	mRNA
MATN2	XM_054360478.1	8	1	98994565	99162197	MATN2	mRNA
MATN2	NM_001317748.2	8	1	98994565	99162197	MATN2	mRNA
LOC124901987	XR_007079268.1	8	1	99075171	99077766	LOC124901987	lnc_RNA
LOC124901987	XR_007079267.1	8	1	99075171	99077766	LOC124901987	lnc_RNA
RPL30	NM_000989.4	8	-1	99167205	99171037	RPL30	mRNA
SNORA72	NR_002581.1	8	-1	99167570	99167701	SNORA72	snoRNA
ERICH5	NM_173549.3	8	1	99190059	99219104	ERICH5	mRNA
ERICH5	NM_001170806.2	8	1	99190059	99219104	ERICH5	mRNA
RIDA	NM_005836.3	8	-1	99227836	99242661	RIDA	mRNA
POP1	NM_001145860.2	8	1	99242783	99285304	POP1	mRNA
POP1	NM_001145861.2	8	1	99242783	99285304	POP1	mRNA
POP1	XM_054359612.1	8	1	99242783	99266741	POP1	mRNA
POP1	NM_015029.3	8	1	99243330	99285304	POP1	mRNA
POP1	XM_054359611.1	8	1	99247568	99285304	POP1	mRNA
NIPAL2-AS1	XR_007079271.1	8	1	99301950	99374861	NIPAL2-AS1	lnc_RNA
NIPAL2-AS1	XR_007079270.1	8	1	99301950	99306261	NIPAL2-AS1	lnc_RNA
NIPAL2	NR_135747.2	8	-1	99315312	99419709	NIPAL2	transcript
NIPAL2	NR_135745.2	8	-1	99315312	99419709	NIPAL2	transcript
NIPAL2	NR_135746.2	8	-1	99315312	99419709	NIPAL2	transcript
NIPAL2	NM_001321636.2	8	-1	99315312	99419709	NIPAL2	mRNA
NIPAL2	NM_001321635.2	8	-1	99315312	99419709	NIPAL2	mRNA
NIPAL2	NM_024759.3	8	-1	99315312	99419709	NIPAL2	mRNA
NIPAL2	XR_008487882.1	8	-1	99330646	99419709	NIPAL2	transcript
NIPAL2	XM_054361244.1	8	-1	99341068	99419709	NIPAL2	mRNA
NIPAL2	XM_054361245.1	8	-1	99342696	99419709	NIPAL2	mRNA
LOC105375659	XR_007079269.1	8	1	99380396	99431163	LOC105375659	lnc_RNA
STK3	XR_008487876.1	8	-1	99469462	99950839	STK3	transcript
STK3	XR_008487875.1	8	-1	99486001	99950839	STK3	transcript
STK3	XR_008487874.1	8	-1	99496841	100068997	STK3	transcript
STK3	XM_054361076.1	8	-1	99513369	99950839	STK3	mRNA
MIR9903	NR_162095.1	8	-1	99519135	99519228	MIR9903	primary_transcript
MIR9903	unassigned_transcript_1589	8	-1	99519157	99519178	MIR9903	miRNA
KCNS2	NM_020697.4	8	1	99552416	99558311	KCNS2	mRNA
STK3	XM_054361071.1	8	-1	99555394	100068998	STK3	mRNA
STK3	XM_054361074.1	8	-1	99555394	99950839	STK3	mRNA
STK3	XM_054361075.1	8	-1	99555394	99950839	STK3	mRNA
STK3	XM_054361077.1	8	-1	99579723	100068996	STK3	mRNA
STK3	XM_054361072.1	8	-1	99579723	100068991	STK3	mRNA
STK3	NM_001256312.2	8	-1	99579723	100067333	STK3	mRNA
STK3	NM_001256313.2	8	-1	99579723	99950839	STK3	mRNA
STK3	XM_054361080.1	8	-1	99579723	99950839	STK3	mRNA
STK3	NM_006281.4	8	-1	99579723	99950839	STK3	mRNA
STK3	XM_054361078.1	8	-1	99579723	99950839	STK3	mRNA
STK3	XM_054361079.1	8	-1	99579723	99950839	STK3	mRNA
STK3	XM_054361073.1	8	-1	99581351	100068994	STK3	mRNA
ATP5PFP3	XR_007079529.1	8	1	99754090	99759002	ATP5PFP3	transcript
STK3	XR_008487877.1	8	-1	99759580	99950839	STK3	transcript
STK3	XM_054361082.1	8	-1	99759580	100069002	STK3	mRNA
STK3	XM_054361083.1	8	-1	99759580	99950839	STK3	mRNA
STK3	XM_054361081.1	8	-1	99791067	100069002	STK3	mRNA
LOC112268016	XM_054361685.1	8	-1	100047353	100067103	LOC112268016	mRNA
LOC112268016	XM_054361684.1	8	-1	100059636	100067103	LOC112268016	mRNA
LOC112268016	XM_054361686.1	8	-1	100059637	100067103	LOC112268016	mRNA
OSR2	NM_001286841.2	8	1	100069165	100076821	OSR2	mRNA
OSR2	XM_054359716.1	8	1	100069165	100076821	OSR2	mRNA
OSR2	XM_054359717.1	8	1	100069165	100076821	OSR2	mRNA
OSR2	XM_054359720.1	8	1	100069165	100076821	OSR2	mRNA
OSR2	NM_001142462.3	8	1	100069165	100076821	OSR2	mRNA
OSR2	NM_053001.4	8	1	100069165	100076821	OSR2	mRNA
OSR2	NM_001394683.1	8	1	100069165	100076821	OSR2	mRNA
OSR2	XM_054359719.1	8	1	100072960	100076821	OSR2	mRNA
OSR2	XM_054359718.1	8	1	100072970	100076821	OSR2	mRNA
OSR2	XM_054359721.1	8	1	100073240	100076821	OSR2	mRNA
LOC107986872	XR_007079273.1	8	1	100080534	100092599	LOC107986872	lnc_RNA
VPS13B-DT	NR_187478.1	8	-1	100120670	100137764	VPS13B-DT	lnc_RNA
LOC124906787	XM_047445348.1	8	-1	100121717	100130339	LOC124906787	mRNA
VPS13B	NR_047582.2	8	1	100138009	100246479	VPS13B	transcript
VPS13B	NM_152564.5	8	1	100138009	101002539	VPS13B	mRNA
VPS13B	NM_017890.5	8	1	100138009	101002539	VPS13B	mRNA
VPS13B	NM_015243.3	8	1	100138009	100334797	VPS13B	mRNA
VPS13B	NM_181661.3	8	1	100138009	100246479	VPS13B	mRNA
MIR599	NR_030329.1	8	-1	100661630	100661724	MIR599	primary_transcript
MIR599	unassigned_transcript_1590	8	-1	100661645	100661664	MIR599	miRNA
MIR875	NR_030596.1	8	-1	100661780	100661855	MIR875	primary_transcript
MIR875	unassigned_transcript_1591	8	-1	100661791	100661811	MIR875	miRNA
MIR875	unassigned_transcript_1592	8	-1	100661824	100661845	MIR875	miRNA
LOC124901989	XR_007079274.1	8	-1	100780526	100814550	LOC124901989	lnc_RNA
COX6C	NM_004374.4	8	-1	101002824	101018666	COX6C	mRNA
COX6C	XM_054359740.1	8	-1	101002824	101018597	COX6C	mRNA
RGS22	NM_001286692.2	8	-1	101085830	101230841	RGS22	mRNA
RGS22	XM_054360268.1	8	-1	101085830	101230841	RGS22	mRNA
RGS22	XM_054360266.1	8	-1	101085830	101230841	RGS22	mRNA
RGS22	XM_054360263.1	8	-1	101085830	101230841	RGS22	mRNA
RGS22	XM_054360267.1	8	-1	101085830	101230841	RGS22	mRNA
RGS22	XM_054360264.1	8	-1	101085830	101230841	RGS22	mRNA
RGS22	XM_054360262.1	8	-1	101085830	101230841	RGS22	mRNA
RGS22	NM_015668.5	8	-1	101085830	101230841	RGS22	mRNA
RGS22	NM_001286693.2	8	-1	101085830	101230418	RGS22	mRNA
RGS22	XM_054360265.1	8	-1	101085830	101230301	RGS22	mRNA
RGS22	XM_054360270.1	8	-1	101085830	101191093	RGS22	mRNA
RGS22	XM_054360272.1	8	-1	101085830	101167681	RGS22	mRNA
RGS22	XM_054360269.1	8	-1	101128985	101230841	RGS22	mRNA
SNORD77B	NR_145741.1	8	1	101129485	101129554	SNORD77B	snoRNA
RGS22	XM_054360273.1	8	-1	101133290	101230841	RGS22	mRNA
RGS22	XM_054360271.1	8	-1	101133411	101230841	RGS22	mRNA
FBXO43	NR_036491.2	8	-1	101258131	101270597	FBXO43	transcript
FBXO43	XM_054360344.1	8	-1	101258131	101275344	FBXO43	mRNA
FBXO43	NM_001029860.4	8	-1	101258131	101270597	FBXO43	mRNA
FBXO43	XM_054360343.1	8	-1	101258131	101270597	FBXO43	mRNA
FBXO43	XM_054360347.1	8	-1	101259055	101270597	FBXO43	mRNA
FBXO43	XM_054360345.1	8	-1	101259055	101270597	FBXO43	mRNA
FBXO43	XM_054360348.1	8	-1	101259064	101270597	FBXO43	mRNA
FBXO43	XM_054360346.1	8	-1	101259064	101270597	FBXO43	mRNA
POLR2K	NM_005034.4	8	1	101275411	101278778	POLR2K	mRNA
SPAG1	NM_001374321.1	8	1	101282818	101366675	SPAG1	mRNA
SPAG1	NM_172218.3	8	1	101282818	101366675	SPAG1	mRNA
SPAG1	XM_054361064.1	8	1	101282818	101366675	SPAG1	mRNA
SPAG1	XM_054361063.1	8	1	101282818	101366675	SPAG1	mRNA
SPAG1	XM_054361066.1	8	1	101282818	101364128	SPAG1	mRNA
SPAG1	XM_054361067.1	8	1	101282818	101356025	SPAG1	mRNA
SPAG1	XM_054361069.1	8	1	101282818	101350111	SPAG1	mRNA
SPAG1	XM_054361068.1	8	1	101282818	101345201	SPAG1	mRNA
SPAG1	NM_003114.5	8	1	101283367	101366675	SPAG1	mRNA
SPAG1	XM_054361065.1	8	1	101283404	101366675	SPAG1	mRNA
LOC105375669	XR_007079276.1	8	-1	101341967	101345053	LOC105375669	lnc_RNA
RNF19A	NM_001280539.2	8	-1	101381852	101460987	RNF19A	mRNA
RNF19A	XM_054360252.1	8	-1	101381852	101460987	RNF19A	mRNA
RNF19A	XM_054360254.1	8	-1	101381852	101460987	RNF19A	mRNA
RNF19A	XM_054360250.1	8	-1	101381852	101460987	RNF19A	mRNA
RNF19A	XM_054360245.1	8	-1	101381852	101460987	RNF19A	mRNA
RNF19A	XM_054360247.1	8	-1	101381852	101460987	RNF19A	mRNA
RNF19A	XM_054360249.1	8	-1	101381852	101460987	RNF19A	mRNA
RNF19A	XM_054360246.1	8	-1	101381852	101460987	RNF19A	mRNA
RNF19A	XM_054360248.1	8	-1	101381852	101460987	RNF19A	mRNA
RNF19A	XM_054360255.1	8	-1	101381852	101438231	RNF19A	mRNA
RNF19A	NM_183419.4	8	-1	101381852	101434738	RNF19A	mRNA
RNF19A	NM_001353838.2	8	-1	101381852	101434160	RNF19A	mRNA
RNF19A	XM_054360253.1	8	-1	101381852	101434160	RNF19A	mRNA
RNF19A	XM_054360251.1	8	-1	101381852	101434160	RNF19A	mRNA
RNF19A	NM_015435.5	8	-1	101381852	101428043	RNF19A	mRNA
RNF19A	NM_001353837.2	8	-1	101381852	101426977	RNF19A	mRNA
RNF19A	XM_054360256.1	8	-1	101384639	101460987	RNF19A	mRNA
MIR4471	NR_039681.1	8	1	101507552	101507634	MIR4471	primary_transcript
MIR4471	unassigned_transcript_1593	8	1	101507600	101507621	MIR4471	miRNA
LOC105375670	XR_007079275.1	8	1	101557093	101583960	LOC105375670	lnc_RNA
ANKRD46	NM_001270379.2	8	-1	101635790	101685789	ANKRD46	mRNA
ANKRD46	NM_001270377.2	8	-1	101646814	101685789	ANKRD46	mRNA
ANKRD46	NM_198401.4	8	-1	101646814	101685789	ANKRD46	mRNA
ANKRD46	NM_001270378.2	8	-1	101646814	101685789	ANKRD46	mRNA
SNX31	XM_054359891.1	8	-1	101698913	101789632	SNX31	mRNA
SNX31	XM_054359895.1	8	-1	101698913	101775712	SNX31	mRNA
SNX31	XM_054359893.1	8	-1	101698913	101775712	SNX31	mRNA
SNX31	XM_054359896.1	8	-1	101698913	101775712	SNX31	mRNA
SNX31	XM_054359892.1	8	-1	101698913	101775712	SNX31	mRNA
SNX31	XM_054359890.1	8	-1	101698913	101775712	SNX31	mRNA
SNX31	XM_054359889.1	8	-1	101698913	101775712	SNX31	mRNA
SNX31	XM_054359888.1	8	-1	101698913	101775712	SNX31	mRNA
SNX31	XM_054359887.1	8	-1	101698913	101775712	SNX31	mRNA
SNX31	XM_054359884.1	8	-1	101698913	101775712	SNX31	mRNA
SNX31	XM_054359898.1	8	-1	101698913	101748410	SNX31	mRNA
SNX31	XM_054359897.1	8	-1	101698913	101744450	SNX31	mRNA
SNX31	XM_054359894.1	8	-1	101698913	101744450	SNX31	mRNA
SNX31	NM_001363720.1	8	-1	101698913	101744450	SNX31	mRNA
SNX31	XM_054359886.1	8	-1	101698921	101775712	SNX31	mRNA
SNX31	XM_054359885.1	8	-1	101698921	101775712	SNX31	mRNA
SNX31	NM_152628.4	8	-1	101698928	101775712	SNX31	mRNA
SNX31	XM_054359900.1	8	-1	101715009	101775712	SNX31	mRNA
SNX31	XM_054359899.1	8	-1	101722800	101775712	SNX31	mRNA
LOC105375671	XR_007079278.1	8	1	101744572	101745945	LOC105375671	lnc_RNA
LOC105375671	XR_007079277.1	8	1	101744721	101745945	LOC105375671	lnc_RNA
LOC105375672	XR_007079279.1	8	1	101789611	101795233	LOC105375672	lnc_RNA
PABPC1	NM_002568.4	8	-1	101828977	101848145	PABPC1	mRNA
PABPC1	NM_001438282.1	8	-1	101828977	101848145	PABPC1	mRNA
MIR7705	NR_106992.1	8	-1	101829029	101829085	MIR7705	primary_transcript
MIR7705	unassigned_transcript_1594	8	-1	101829063	101829085	MIR7705	miRNA
PABPC1	XM_054360292.1	8	-1	101829343	101848145	PABPC1	mRNA
YWHAZ	NM_003406.4	8	-1	102042222	102079082	YWHAZ	mRNA
YWHAZ	XM_054361182.1	8	-1	102042222	102079082	YWHAZ	mRNA
YWHAZ	XM_054361184.1	8	-1	102042222	102079082	YWHAZ	mRNA
YWHAZ	XM_054361185.1	8	-1	102042222	102079082	YWHAZ	mRNA
YWHAZ	NM_001135699.2	8	-1	102042222	102078695	YWHAZ	mRNA
YWHAZ	NM_145690.3	8	-1	102042222	102077720	YWHAZ	mRNA
YWHAZ	XM_054361183.1	8	-1	102042222	102077192	YWHAZ	mRNA
YWHAZ	NM_001135700.2	8	-1	102042222	102077012	YWHAZ	mRNA
YWHAZ	NM_001135701.2	8	-1	102042222	102077012	YWHAZ	mRNA
YWHAZ	NM_001135702.2	8	-1	102042222	102076269	YWHAZ	mRNA
LOC401471	XR_007079280.1	8	1	102134679	102135470	LOC401471	lnc_RNA
SLEAR	NR_033962.1	8	1	102177787	102202032	SLEAR	lnc_RNA
LINC03044	NR_187481.1	8	-1	102246195	102252353	LINC03044	lnc_RNA
LINC03090	XR_007079284.1	8	1	102254138	102266055	LINC03090	lnc_RNA
LINC03090	XR_007079283.1	8	1	102254138	102266053	LINC03090	lnc_RNA
LINC03090	XR_007079285.1	8	1	102254138	102266053	LINC03090	lnc_RNA
LINC03090	XR_007079286.1	8	1	102254138	102265813	LINC03090	lnc_RNA
LOC105375676	XR_007079287.1	8	-1	102269814	102274055	LOC105375676	lnc_RNA
ZNNT1	NR_164368.1	8	-1	102292523	102295957	ZNNT1	lnc_RNA
ZNF706	NM_001267709.2	8	-1	102322770	102331941	ZNF706	mRNA
ZNF706	NM_016096.5	8	-1	102322770	102331392	ZNF706	mRNA
ZNF706	NM_001042510.2	8	-1	102322770	102331392	ZNF706	mRNA
ZNF706	NM_001267708.2	8	-1	102322770	102331392	ZNF706	mRNA
ZNF706	XM_054360612.1	8	-1	102322770	102330731	ZNF706	mRNA
LOC107984005	XR_007079289.1	8	1	102339479	102419334	LOC107984005	lnc_RNA
LOC107984005	XR_007079290.1	8	1	102339479	102404120	LOC107984005	lnc_RNA
LINC02844	NR_183452.1	8	-1	102387271	102388658	LINC02844	lnc_RNA
LOC124901993	XR_007079291.1	8	1	102437838	102446974	LOC124901993	transcript
NACA4P	NR_002182.1	8	1	102494610	102495312	NACA4P	transcript
LINC02845	XR_007079293.1	8	-1	102513013	102518956	LINC02845	lnc_RNA
LOC107986897	XR_007079292.1	8	1	102518830	102533945	LOC107986897	lnc_RNA
GRHL2-DT	NR_186782.1	8	-1	102586649	102618406	GRHL2-DT	lnc_RNA
GRHL2-DT	NR_186785.1	8	-1	102600367	102618406	GRHL2-DT	lnc_RNA
GRHL2-DT	NR_186786.1	8	-1	102600367	102618253	GRHL2-DT	lnc_RNA
GRHL2-DT	NR_186784.1	8	-1	102616958	102618406	GRHL2-DT	lnc_RNA
GRHL2-DT	NR_186783.1	8	-1	102617067	102618406	GRHL2-DT	lnc_RNA
GRHL2	NM_001440447.1	8	1	102618140	102807085	GRHL2	mRNA
GRHL2	NM_001330593.2	8	1	102618140	102795622	GRHL2	mRNA
GRHL2	NM_024915.4	8	1	102618140	102795622	GRHL2	mRNA
GRHL2	NM_001440448.1	8	1	102618140	102795622	GRHL2	mRNA
LOC128966769	XM_054361687.1	8	1	102618140	102623851	LOC128966769	mRNA
NCALD	NM_001040630.2	8	-1	102812429	103250775	NCALD	mRNA
NCALD	NM_001040627.2	8	-1	102812429	103250130	NCALD	mRNA
NCALD	NM_001040629.2	8	-1	102812429	103250130	NCALD	mRNA
NCALD	NM_001040626.2	8	-1	102812429	103250130	NCALD	mRNA
NCALD	NM_001040625.2	8	-1	102812429	103250130	NCALD	mRNA
NCALD	NM_001040628.2	8	-1	102812429	103250130	NCALD	mRNA
NCALD	NM_001040624.2	8	-1	102812429	103250130	NCALD	mRNA
NCALD	NM_032041.3	8	-1	102812429	102916824	NCALD	mRNA
LOC124902079	XR_007079546.1	8	-1	102973115	102973219	LOC124902079	snoRNA
LOC124901996	XR_007079294.1	8	1	103033802	103049079	LOC124901996	lnc_RNA
LOC124901996	XR_007079295.1	8	1	103037448	103049079	LOC124901996	lnc_RNA
LOC104054148	NR_126152.1	8	1	103110286	103120702	LOC104054148	lnc_RNA
LOC124901997	XR_007079296.1	8	1	103189669	103203262	LOC124901997	lnc_RNA
RRM2B	NM_001172477.1	8	-1	103330401	103364731	RRM2B	mRNA
RRM2B	NM_001172478.2	8	-1	103330402	103364861	RRM2B	mRNA
RRM2B	NM_015713.5	8	-1	103330402	103364861	RRM2B	mRNA
UBR5-DT	NR_125415.1	8	1	103365351	103378074	UBR5-DT	lnc_RNA
UBR5	NM_001282873.2	8	-1	103378173	103538611	UBR5	mRNA
UBR5	NM_015902.6	8	-1	103378173	103538611	UBR5	mRNA
UBR5	XM_054360627.1	8	-1	103379238	103487540	UBR5	mRNA
UBR5	XM_054360626.1	8	-1	103379785	103487540	UBR5	mRNA
UBR5	XM_054360625.1	8	-1	103379785	103487540	UBR5	mRNA
UBR5	XM_054360624.1	8	-1	103379785	103487540	UBR5	mRNA
UBR5	XM_054360623.1	8	-1	103379785	103487540	UBR5	mRNA
UBR5	XM_054360628.1	8	-1	103379785	103428355	UBR5	mRNA
LOC105375683	NR_168428.1	8	1	103538250	103648766	LOC105375683	lnc_RNA
LOC124901998	XR_007079297.1	8	1	103660584	103678886	LOC124901998	lnc_RNA
LOC105375684	XR_007079298.1	8	-1	103667040	103678918	LOC105375684	lnc_RNA
ODF1	NM_024410.4	8	1	103679879	103689278	ODF1	mRNA
KLF10	NR_103759.2	8	-1	103777028	103781988	KLF10	transcript
KLF10	NR_103760.2	8	-1	103777028	103781988	KLF10	transcript
KLF10	NM_005655.4	8	-1	103777028	103783970	KLF10	mRNA
KLF10	NM_001032282.4	8	-1	103777028	103781988	KLF10	mRNA
LOC101927245	NR_160672.1	8	1	103784493	103814959	LOC101927245	lnc_RNA
LOC101927245	NR_160673.1	8	1	103784493	103794664	LOC101927245	lnc_RNA
LOC105375686	XR_007079300.1	8	-1	103797865	103808370	LOC105375686	lnc_RNA
LOC105375685	XR_007079299.1	8	-1	103808566	103814057	LOC105375685	lnc_RNA
GASAL1	NR_149020.2	8	1	103935256	103939477	GASAL1	lnc_RNA
